instance	g	run	solution	time
ftv55	2	7	1568.00	1.49
ftv55	2	8	1588.00	1.47
ftv55	2	9	1588.00	1.50
ftv55	2	10	1588.00	1.47
ftv55	5	1	1568.00	1.79
ftv55	5	2	1574.00	1.79
ftv55	5	3	1574.00	1.77
ftv55	5	4	1575.00	1.78
ftv55	5	5	1574.00	1.80
ftv55	5	6	1583.00	1.84
ftv55	5	7	1583.00	1.83
ftv55	5	8	1583.00	1.85
ftv55	5	9	1558.00	1.79
ftv55	5	10	1574.00	1.81
ftv55	8	1	1577.00	1.49
ftv55	8	2	1568.00	1.52
ftv55	8	3	1568.00	1.52
ftv55	8	4	1568.00	1.50
ftv55	8	5	1568.00	1.51
ftv55	8	6	1577.00	1.54
ftv55	8	7	1568.00	1.55
ftv55	8	8	1568.00	1.50
ftv55	8	9	1577.00	1.51
ftv55	8	10	1568.00	1.50
ftv64	2	1	1595.00	2.00
ftv64	2	2	1595.00	1.99
ftv64	2	3	1556.00	2.06
ftv64	2	4	1598.00	1.98
ftv64	2	5	1556.00	2.01
ftv64	2	6	1595.00	1.98
ftv64	2	7	1564.00	2.04
ftv64	2	8	1556.00	2.05
ftv64	2	9	1556.00	2.05
ftv64	2	10	1556.00	2.04
ftv64	5	1	1556.00	2.08
ftv64	5	2	1598.00	2.06
ftv64	5	3	1599.00	2.08
ftv64	5	4	1580.00	2.04
ftv64	5	5	1598.00	2.04
ftv64	5	6	1545.00	2.07
ftv64	5	7	1598.00	2.07
ftv64	5	8	1598.00	2.07
ftv64	5	9	1598.00	2.04
ftv64	5	10	1598.00	2.14
ftv64	8	1	1697.00	1.80
ftv64	8	2	1697.00	1.82
ftv64	8	3	1694.00	1.80
ftv64	8	4	1694.00	1.75
ftv64	8	5	1694.00	1.78
ftv64	8	6	1694.00	1.80
ftv64	8	7	1697.00	1.82
ftv64	8	8	1694.00	1.75
ftv64	8	9	1694.00	1.77
ftv64	8	10	1694.00	1.78
ftv70	2	1	1693.00	2.64
ftv70	2	2	1693.00	2.65
ftv70	2	3	1669.00	2.65
ftv70	2	4	1693.00	2.69
ftv70	2	5	1695.00	2.71
ftv70	2	6	1669.00	2.65
ftv70	2	7	1695.00	2.66
ftv70	2	8	1669.00	2.64
ftv70	2	9	1669.00	2.67
ftv70	2	10	1669.00	2.67
ftv70	5	1	1669.00	2.80
ftv70	5	2	1669.00	2.77
ftv70	5	3	1669.00	2.74
ftv70	5	4	1669.00	2.77
ftv70	5	5	1669.00	2.77
ftv70	5	6	1693.00	2.71
ftv70	5	7	1669.00	2.77
ftv70	5	8	1669.00	2.71
ftv70	5	9	1669.00	2.81
ftv70	5	10	1669.00	2.75
ftv70	8	1	1747.00	7.78
ftv70	8	2	1747.00	6.96
ftv70	8	3	1747.00	7.80
ftv70	8	4	1747.00	7.02
ftv70	8	5	1747.00	6.98
ftv70	8	6	1747.00	6.89
ftv70	8	7	1747.00	6.90
ftv70	8	8	1747.00	6.99
ftv70	8	9	1747.00	7.75
ftv70	8	10	1747.00	6.97
ftv80	2	1	1382.00	6.09
ftv80	2	2	1382.00	5.97
ftv80	2	3	1382.00	5.94
ftv80	2	4	1399.00	5.99
ftv80	2	5	1376.00	6.03
ftv80	2	6	1382.00	6.03
ftv80	2	7	1382.00	6.08
ftv80	2	8	1376.00	6.07
ftv80	2	9	1382.00	6.06
ftv80	2	10	1376.00	6.07
ftv80	5	1	1376.00	7.60
ftv80	5	2	1376.00	7.69
ftv80	5	3	1376.00	7.63
ftv80	5	4	1376.00	7.63
ftv80	5	5	1376.00	7.63
ftv80	5	6	1376.00	7.72
ftv80	5	7	1376.00	7.62
ftv80	5	8	1376.00	7.70
ftv80	5	9	1376.00	7.60
ftv80	5	10	1376.00	7.57
ftv80	8	1	1399.00	6.52
ftv80	8	2	1395.00	6.25
ftv80	8	3	1399.00	6.10
ftv80	8	4	1399.00	6.47
ftv80	8	5	1395.00	6.25
ftv80	8	6	1399.00	6.48
ftv80	8	7	1399.00	6.09
ftv80	8	8	1399.00	6.48
ftv80	8	9	1395.00	6.26
ftv80	8	10	1399.00	6.52
ftv90	2	1	1452.00	11.86
ftv90	2	2	1461.00	11.86
ftv90	2	3	1461.00	11.82
ftv90	2	4	1452.00	11.83
ftv90	2	5	1461.00	11.83
ftv90	2	6	1461.00	11.99
ftv90	2	7	1461.00	11.87
ftv90	2	8	1461.00	11.81
ftv90	2	9	1461.00	11.84
ftv90	2	10	1461.00	11.81
ftv90	5	1	1491.00	12.53
ftv90	5	2	1461.00	12.60
ftv90	5	3	1491.00	12.67
ftv90	5	4	1520.00	12.73
ftv90	5	5	1520.00	12.63
ftv90	5	6	1491.00	12.67
ftv90	5	7	1465.00	12.58
ftv90	5	8	1496.00	12.89
ftv90	5	9	1497.00	12.69
ftv90	5	10	1520.00	12.67
ftv90	8	1	1573.00	9.88
ftv90	8	2	1577.00	9.97
ftv90	8	3	1577.00	9.96
ftv90	8	4	1577.00	9.96
ftv90	8	5	1474.00	10.05
ftv90	8	6	1489.00	10.02
ftv90	8	7	1543.00	9.93
ftv90	8	8	1577.00	9.84
ftv90	8	9	1474.00	10.10
ftv90	8	10	1474.00	10.11
kro124	2	1	9857.00	0.94
kro124	2	2	9736.00	0.94
kro124	2	3	9736.00	0.96
kro124	2	4	9736.00	0.95
kro124	2	5	9736.00	0.96
kro124	2	6	9736.00	0.95
kro124	2	7	9736.00	0.94
kro124	2	8	9736.00	0.95
kro124	2	9	9736.00	0.93
kro124	2	10	9736.00	0.94
kro124	5	1	17677.00	1.33
kro124	5	2	17723.00	1.32
kro124	5	3	17723.00	1.34
kro124	5	4	17677.00	1.35
kro124	5	5	17302.00	1.34
kro124	5	6	17354.00	1.32
kro124	5	7	17677.00	1.32
kro124	5	8	17723.00	1.33
kro124	5	9	17677.00	1.35
kro124	5	10	17677.00	1.31
kro124	8	1	25321.00	4.13
kro124	8	2	25119.00	4.11
kro124	8	3	25321.00	4.05
kro124	8	4	25321.00	4.09
kro124	8	5	25321.00	4.04
kro124	8	6	25119.00	4.09
kro124	8	7	25119.00	4.08
kro124	8	8	25119.00	4.14
kro124	8	9	25119.00	4.13
kro124	8	10	25321.00	4.05
p43	2	1	371.00	1.24
p43	2	2	371.00	1.24
p43	2	3	371.00	1.26
p43	2	4	371.00	1.24
p43	2	5	371.00	1.26
p43	2	6	371.00	1.25
p43	2	7	371.00	1.25
p43	2	8	371.00	1.26
p43	2	9	371.00	1.25
p43	2	10	371.00	1.27
p43	5	1	371.00	1.03
p43	5	2	371.00	1.06
p43	5	3	371.00	1.05
p43	5	4	371.00	1.05
p43	5	5	371.00	1.04
p43	5	6	371.00	1.04
p43	5	7	371.00	1.04
p43	5	8	371.00	1.06
p43	5	9	371.00	1.03
p43	5	10	371.00	1.04
p43	8	1	371.00	0.56
p43	8	2	371.00	0.57
p43	8	3	371.00	0.55
p43	8	4	371.00	0.57
p43	8	5	371.00	0.57
p43	8	6	371.00	0.56
p43	8	7	371.00	0.57
p43	8	8	371.00	0.56
p43	8	9	371.00	0.56
p43	8	10	371.00	0.54
rbg323	2	1	1292.00	2293.85
rbg323	2	2	1292.00	2296.25
rbg323	2	3	1298.00	2282.10
rbg323	2	4	1292.00	2289.73
rbg323	2	5	1292.00	2293.92
rbg323	2	6	1292.00	2293.20
rbg323	2	7	1292.00	2289.90
rbg323	2	8	1292.00	2284.39
rbg323	2	9	1292.00	2280.40
rbg323	2	10	1292.00	2291.15
rbg323	5	1	1300.00	2382.58
rbg323	5	2	1299.00	2353.16
rbg323	5	3	1300.00	2369.71
rbg323	5	4	1288.00	2342.65
rbg323	5	5	1288.00	2321.86
rbg323	5	6	1281.00	2326.87
rbg323	5	7	1294.00	2348.26
rbg323	5	8	1281.00	2324.89
rbg323	5	9	1281.00	2326.67
rbg323	5	10	1288.00	2326.31
rbg323	8	1	1278.00	1719.70
rbg323	8	2	1270.00	1717.23
rbg323	8	3	1278.00	1712.10
rbg323	8	4	1277.00	1716.52
rbg323	8	5	1277.00	1706.50
rbg323	8	6	1277.00	1720.72
rbg323	8	7	1277.00	1715.96
rbg323	8	8	1277.00	1717.07
rbg323	8	9	1254.00	1748.06
rbg323	8	10	1277.00	1706.52
rbg358	2	1	1170.00	3814.68
rbg358	2	2	1160.00	3809.00
rbg358	2	3	1170.00	3812.74
rbg358	5	1	1160.00	3969.39
rbg358	5	2	1146.00	3972.83
rbg358	5	3	1160.00	3951.81
rbg358	8	1	1123.00	2931.04
rbg358	8	2	1123.00	2900.01
rbg358	8	3	1109.00	2902.37
rbg358	8	4	1116.00	2925.14
rbg358	8	5	1116.00	2882.82
rbg358	8	6	1116.00	2933.92
rbg358	8	7	1110.00	2914.83
rbg358	8	8	1124.00	2943.07
rbg358	8	9	1116.00	2916.23
rbg358	8	10	1116.00	2900.10
rbg403	2	1	2105.00	4911.76
rbg403	2	2	2100.00	4904.41
rbg403	2	3	2100.00	4913.21
rbg403	5	1	2102.00	5187.38
rbg403	5	2	2101.00	5264.91
rbg403	5	3	2097.00	5202.93
rbg403	8	1	2084.00	4244.66
rbg403	8	2	2087.00	4292.71
rbg403	8	3	2079.00	4254.61
rbg443	2	1	2429.00	7913.07
rbg443	2	2	2428.00	7852.76
rbg443	2	3	2436.00	7909.22
rbg443	5	1	2413.00	8261.83
rbg443	5	2	2410.00	8165.29
rbg443	5	3	2402.00	8253.96
rbg443	8	1	2402.00	6840.73
rbg443	8	2	2402.00	6853.29
rbg443	8	3	2398.00	6834.66
ry48p	2	1	4426.00	0.09
ry48p	2	2	4426.00	0.08
ry48p	2	3	4426.00	0.08
ry48p	2	4	4426.00	0.08
ry48p	2	5	4426.00	0.10
ry48p	2	6	4426.00	0.08
ry48p	2	7	4426.00	0.10
ry48p	2	8	4426.00	0.09
ry48p	2	9	4426.00	0.09
ry48p	2	10	4426.00	0.10
ry48p	5	1	5910.00	0.21
ry48p	5	2	5910.00	0.23
ry48p	5	3	5910.00	0.22
ry48p	5	4	5910.00	0.21
ry48p	5	5	5910.00	0.22
ry48p	5	6	5910.00	0.22
ry48p	5	7	5910.00	0.21
ry48p	5	8	5910.00	0.21
ry48p	5	9	5910.00	0.23
ry48p	5	10	5910.00	0.21
ry48p	8	1	9461.00	0.47
ry48p	8	2	9533.00	0.47
ry48p	8	3	9461.00	0.48
ry48p	8	4	9461.00	0.48
ry48p	8	5	9461.00	0.49
ry48p	8	6	9533.00	0.50
ry48p	8	7	9461.00	0.50
ry48p	8	8	9461.00	0.48
ry48p	8	9	9533.00	0.51
ry48p	8	10	9461.00	0.47
stilt100_0	2	1	2500962.00	1.99
stilt100_0	2	2	2500962.00	2.03
stilt100_0	2	3	2500962.00	1.98
stilt100_0	2	4	2500962.00	2.03
stilt100_0	2	5	2500962.00	1.99
stilt100_0	2	6	2500962.00	2.00
stilt100_0	2	7	2500962.00	1.99
stilt100_0	2	8	2500962.00	2.03
stilt100_0	2	9	2500962.00	1.98
stilt100_0	2	10	2500962.00	2.01
stilt100_0	5	1	6148675.00	2.92
stilt100_0	5	2	6037154.00	2.88
stilt100_0	5	3	5863242.00	2.93
stilt100_0	5	4	5928187.00	2.92
stilt100_0	5	5	5871576.00	2.89
stilt100_0	5	6	5863242.00	2.93
stilt100_0	5	7	6027378.00	2.90
stilt100_0	5	8	5969266.00	2.86
stilt100_0	5	9	6060427.00	2.93
stilt100_0	5	10	6154485.00	2.89
stilt100_0	8	1	10650701.00	11.52
stilt100_0	8	2	10660928.00	9.69
stilt100_0	8	3	10660928.00	9.69
stilt100_0	8	4	10660928.00	9.71
stilt100_0	8	5	10647274.00	9.66
stilt100_0	8	6	10660928.00	9.80
stilt100_0	8	7	10650701.00	11.57
stilt100_0	8	8	10654339.00	9.80
stilt100_0	8	9	10667107.00	9.61
stilt100_0	8	10	10660928.00	9.65
stilt100_1	2	1	2851730.00	1.68
stilt100_1	2	2	2853345.00	1.67
stilt100_1	2	3	2867469.00	1.66
stilt100_1	2	4	2853345.00	1.68
stilt100_1	2	5	2853345.00	1.68
stilt100_1	2	6	2853345.00	1.66
stilt100_1	2	7	2867469.00	1.65
stilt100_1	2	8	2853345.00	1.70
stilt100_1	2	9	2853345.00	1.68
stilt100_1	2	10	2853345.00	1.70
stilt100_1	5	1	6072789.00	3.10
stilt100_1	5	2	6170538.00	3.16
stilt100_1	5	3	6147862.00	3.12
stilt100_1	5	4	6165848.00	3.19
stilt100_1	5	5	6165848.00	3.15
stilt100_1	5	6	6072789.00	3.09
stilt100_1	5	7	6200086.00	3.12
stilt100_1	5	8	6170538.00	3.19
stilt100_1	5	9	6165848.00	3.15
stilt100_1	5	10	6072789.00	3.09
stilt100_1	8	1	10514632.00	10.02
stilt100_1	8	2	10583023.00	7.76
stilt100_1	8	3	10514632.00	9.87
stilt100_1	8	4	10748296.00	7.85
stilt100_1	8	5	10514632.00	9.84
stilt100_1	8	6	10514632.00	10.01
stilt100_1	8	7	10514632.00	9.73
stilt100_1	8	8	10583023.00	7.77
stilt100_1	8	9	10514632.00	9.84
stilt100_1	8	10	10514632.00	9.85
stilt100_2	2	1	3137105.00	1.77
stilt100_2	2	2	3149158.00	1.74
stilt100_2	2	3	3134381.00	1.74
stilt100_2	2	4	3137105.00	1.73
stilt100_2	2	5	3134381.00	1.72
stilt100_2	2	6	3137105.00	1.74
stilt100_2	2	7	3149158.00	1.75
stilt100_2	2	8	3149158.00	1.74
stilt100_2	2	9	3137105.00	1.73
stilt100_2	2	10	3137105.00	1.73
stilt100_2	5	1	6094418.00	2.19
stilt100_2	5	2	6094418.00	2.21
stilt100_2	5	3	6129063.00	2.26
stilt100_2	5	4	6094418.00	2.22
stilt100_2	5	5	6069690.00	2.25
stilt100_2	5	6	6094418.00	2.21
stilt100_2	5	7	6094418.00	2.22
stilt100_2	5	8	6129063.00	2.27
stilt100_2	5	9	6094418.00	2.18
stilt100_2	5	10	6094418.00	2.20
stilt100_2	8	1	10052054.00	6.35
stilt100_2	8	2	10143505.00	6.26
stilt100_2	8	3	10022729.00	6.30
stilt100_2	8	4	10211875.00	6.34
stilt100_2	8	5	9952670.00	6.31
stilt100_2	8	6	10144323.00	6.22
stilt100_2	8	7	10181158.00	6.27
stilt100_2	8	8	10261521.00	6.35
stilt100_2	8	9	10022729.00	6.22
stilt100_2	8	10	10022729.00	6.12
stilt100_3	2	1	3412255.00	2.90
stilt100_3	2	2	3446229.00	3.05
stilt100_3	2	3	3446229.00	3.05
stilt100_3	2	4	3360119.00	3.07
stilt100_3	2	5	3412255.00	2.93
stilt100_3	2	6	3412255.00	2.95
stilt100_3	2	7	3412255.00	2.91
stilt100_3	2	8	3360119.00	2.94
stilt100_3	2	9	3412255.00	2.94
stilt100_3	2	10	3412255.00	2.95
stilt100_3	5	1	6596645.00	4.11
stilt100_3	5	2	6596645.00	4.11
stilt100_3	5	3	6596645.00	4.11
stilt100_3	5	4	6596645.00	4.21
stilt100_3	5	5	6596645.00	4.07
stilt100_3	5	6	6596645.00	4.12
stilt100_3	5	7	6596645.00	4.10
stilt100_3	5	8	6596645.00	4.10
stilt100_3	5	9	6596645.00	4.11
stilt100_3	5	10	6596645.00	4.06
stilt100_3	8	1	10200491.00	6.79
stilt100_3	8	2	10076475.00	6.93
stilt100_3	8	3	10200491.00	6.94
stilt100_3	8	4	10200491.00	6.92
stilt100_3	8	5	10200491.00	6.87
stilt100_3	8	6	10200491.00	6.81
stilt100_3	8	7	10200491.00	6.88
stilt100_3	8	8	10200491.00	6.97
stilt100_3	8	9	10200491.00	6.75
stilt100_3	8	10	10200491.00	6.89
stilt100_4	2	1	2662325.00	1.94
stilt100_4	2	2	2662325.00	1.97
stilt100_4	2	3	2662325.00	1.95
stilt100_4	2	4	2662325.00	1.95
stilt100_4	2	5	2662325.00	1.96
stilt100_4	2	6	2662325.00	1.96
stilt100_4	2	7	2662325.00	1.94
stilt100_4	2	8	2662325.00	1.95
stilt100_4	2	9	2662325.00	1.97
stilt100_4	2	10	2662325.00	1.96
stilt100_4	5	1	5944980.00	3.15
stilt100_4	5	2	5944980.00	3.16
stilt100_4	5	3	5944980.00	3.07
stilt100_4	5	4	5944980.00	3.14
stilt100_4	5	5	5944980.00	3.18
stilt100_4	5	6	5944980.00	3.12
stilt100_4	5	7	5944980.00	3.18
stilt100_4	5	8	5944980.00	3.10
stilt100_4	5	9	5944980.00	3.08
stilt100_4	5	10	5944980.00	3.08
stilt100_4	8	1	10725496.00	7.86
stilt100_4	8	2	10434239.00	8.79
stilt100_4	8	3	10817427.00	8.07
stilt100_4	8	4	10725496.00	7.91
stilt100_4	8	5	10725496.00	7.85
stilt100_4	8	6	10434239.00	8.68
stilt100_4	8	7	10434239.00	8.71
stilt100_4	8	8	10434239.00	8.76
stilt100_4	8	9	10725496.00	7.86
stilt100_4	8	10	10434239.00	8.83
stilt100_5	2	1	2469070.00	1.94
stilt100_5	2	2	2469070.00	1.90
stilt100_5	2	3	2469070.00	1.92
stilt100_5	2	4	2469070.00	1.91
stilt100_5	2	5	2469070.00	1.93
stilt100_5	2	6	2469070.00	1.93
stilt100_5	2	7	2469070.00	1.94
stilt100_5	2	8	2469070.00	1.92
stilt100_5	2	9	2469070.00	1.93
stilt100_5	2	10	2469070.00	1.91
stilt100_5	5	1	6435678.00	3.06
stilt100_5	5	2	6461619.00	2.98
stilt100_5	5	3	6435678.00	3.07
stilt100_5	5	4	6438003.00	3.08
stilt100_5	5	5	6435678.00	3.06
stilt100_5	5	6	6435678.00	3.08
stilt100_5	5	7	6435678.00	3.05
stilt100_5	5	8	6454611.00	3.04
stilt100_5	5	9	6435678.00	3.06
stilt100_5	5	10	6435678.00	3.07
stilt100_5	8	1	10715753.00	8.24
stilt100_5	8	2	10428723.00	8.25
stilt100_5	8	3	10715753.00	8.20
stilt100_5	8	4	10633822.00	8.26
stilt100_5	8	5	10715753.00	8.28
stilt100_5	8	6	10715753.00	8.35
stilt100_5	8	7	10715753.00	8.33
stilt100_5	8	8	10715753.00	8.39
stilt100_5	8	9	10657234.00	8.20
stilt100_5	8	10	10715753.00	8.38
stilt100_6	2	1	2805972.00	2.15
stilt100_6	2	2	2805972.00	2.16
stilt100_6	2	3	2805972.00	2.14
stilt100_6	2	4	2805972.00	2.16
stilt100_6	2	5	2805972.00	2.16
stilt100_6	2	6	2805972.00	2.14
stilt100_6	2	7	2805972.00	2.19
stilt100_6	2	8	2805972.00	2.16
stilt100_6	2	9	2805972.00	2.13
stilt100_6	2	10	2805972.00	2.18
stilt100_6	5	1	5623809.00	3.39
stilt100_6	5	2	5740153.00	3.50
stilt100_6	5	3	5623809.00	3.42
stilt100_6	5	4	5740153.00	3.49
stilt100_6	5	5	5710018.00	3.52
stilt100_6	5	6	5623809.00	3.41
stilt100_6	5	7	5623809.00	3.44
stilt100_6	5	8	5662390.00	3.50
stilt100_6	5	9	5662390.00	3.46
stilt100_6	5	10	5756243.00	3.48
stilt100_6	8	1	9708127.00	6.12
stilt100_6	8	2	9681428.00	6.06
stilt100_6	8	3	9708127.00	6.13
stilt100_6	8	4	9708127.00	6.04
stilt100_6	8	5	9883449.00	5.98
stilt100_6	8	6	9511425.00	6.04
stilt100_6	8	7	9708127.00	6.12
stilt100_6	8	8	9883449.00	6.05
stilt100_6	8	9	9883449.00	5.91
stilt100_6	8	10	9708127.00	6.03
stilt100_7	2	1	3212076.00	2.83
stilt100_7	2	2	3212076.00	2.85
stilt100_7	2	3	3212076.00	2.83
stilt100_7	2	4	3212076.00	2.85
stilt100_7	2	5	3185244.00	2.85
stilt100_7	2	6	3212076.00	2.86
stilt100_7	2	7	3216948.00	2.81
stilt100_7	2	8	3212076.00	2.83
stilt100_7	2	9	3199482.00	2.86
stilt100_7	2	10	3199482.00	2.91
stilt100_7	5	1	6120678.00	3.63
stilt100_7	5	2	6107242.00	3.58
stilt100_7	5	3	6120678.00	3.63
stilt100_7	5	4	6147900.00	3.64
stilt100_7	5	5	6120678.00	3.67
stilt100_7	5	6	6120678.00	3.65
stilt100_7	5	7	6147900.00	3.62
stilt100_7	5	8	6147900.00	3.65
stilt100_7	5	9	6120678.00	3.67
stilt100_7	5	10	6120678.00	3.67
stilt100_7	8	1	10851375.00	11.32
stilt100_7	8	2	10952096.00	9.82
stilt100_7	8	3	11131063.00	17.35
stilt100_7	8	4	11057102.00	15.66
stilt100_7	8	5	10934685.00	9.82
stilt100_7	8	6	10934685.00	9.92
stilt100_7	8	7	10851375.00	11.23
stilt100_7	8	8	10851375.00	11.27
stilt100_7	8	9	10851375.00	11.31
stilt100_7	8	10	10934685.00	9.82
stilt100_8	2	1	2752703.00	2.13
stilt100_8	2	2	2752703.00	2.17
stilt100_8	2	3	2752703.00	2.11
stilt100_8	2	4	2752703.00	2.10
stilt100_8	2	5	2752703.00	2.12
stilt100_8	2	6	2752703.00	2.20
stilt100_8	2	7	2752703.00	2.11
stilt100_8	2	8	2752703.00	2.12
stilt100_8	2	9	2752703.00	2.11
stilt100_8	2	10	2752703.00	2.12
stilt100_8	5	1	5899615.00	3.64
stilt100_8	5	2	5927736.00	3.62
stilt100_8	5	3	6015091.00	3.72
stilt100_8	5	4	5927736.00	3.65
stilt100_8	5	5	5927736.00	3.59
stilt100_8	5	6	5673916.00	3.74
stilt100_8	5	7	5927736.00	3.61
stilt100_8	5	8	5927736.00	3.64
stilt100_8	5	9	5927736.00	3.64
stilt100_8	5	10	5899615.00	3.63
stilt100_8	8	1	10180854.00	7.11
stilt100_8	8	2	10124140.00	8.58
stilt100_8	8	3	10180854.00	7.21
stilt100_8	8	4	10070700.00	7.13
stilt100_8	8	5	10124140.00	8.35
stilt100_8	8	6	10180854.00	7.30
stilt100_8	8	7	10180854.00	7.30
stilt100_8	8	8	10124140.00	8.46
stilt100_8	8	9	10124140.00	8.38
stilt100_8	8	10	10124140.00	8.41
stilt100_9	2	1	2626192.00	1.73
stilt100_9	2	2	2626192.00	1.73
stilt100_9	2	3	2626192.00	1.72
stilt100_9	2	4	2626192.00	1.70
stilt100_9	2	5	2611017.00	1.68
stilt100_9	2	6	2626192.00	1.73
stilt100_9	2	7	2626192.00	1.73
stilt100_9	2	8	2642708.00	1.73
stilt100_9	2	9	2626192.00	1.72
stilt100_9	2	10	2626192.00	1.70
stilt100_9	5	1	5985799.00	2.80
stilt100_9	5	2	5999546.00	2.79
stilt100_9	5	3	5999546.00	2.75
stilt100_9	5	4	5999546.00	2.78
stilt100_9	5	5	5999546.00	2.80
stilt100_9	5	6	5999546.00	2.78
stilt100_9	5	7	5999546.00	2.80
stilt100_9	5	8	5999546.00	2.80
stilt100_9	5	9	5999546.00	2.81
stilt100_9	5	10	6021131.00	2.75
stilt100_9	8	1	10415906.00	6.27
stilt100_9	8	2	10415906.00	6.35
stilt100_9	8	3	10246704.00	6.27
stilt100_9	8	4	10415906.00	6.35
stilt100_9	8	5	10415906.00	6.32
stilt100_9	8	6	10415906.00	6.35
stilt100_9	8	7	10415906.00	6.33
stilt100_9	8	8	10415906.00	6.37
stilt100_9	8	9	10338940.00	6.42
stilt100_9	8	10	10415906.00	6.28
stilt316_10	2	1	4565903.00	67.50
stilt316_10	2	2	4479633.00	66.89
stilt316_10	2	3	4565903.00	67.71
stilt316_10	2	4	4565903.00	67.33
stilt316_10	2	5	4479633.00	66.72
stilt316_10	2	6	4479633.00	66.88
stilt316_10	2	7	4565903.00	68.07
stilt316_10	2	8	4565903.00	67.46
stilt316_10	2	9	4579585.00	67.01
stilt316_10	2	10	4565903.00	67.67
stilt316_10	5	1	10836002.00	199.23
stilt316_10	5	2	10856100.00	204.61
stilt316_10	5	3	10836002.00	199.92
stilt316_10	5	4	10836002.00	200.67
stilt316_10	5	5	10856100.00	204.62
stilt316_10	5	6	10836002.00	198.12
stilt316_10	5	7	10856100.00	203.06
stilt316_10	5	8	10856100.00	202.67
stilt316_10	5	9	10836002.00	200.60
stilt316_10	5	10	10836002.00	199.43
stilt316_10	8	1	18047920.00	652.11
stilt316_10	8	2	18661892.00	637.77
stilt316_10	8	3	18661892.00	640.23
stilt316_10	8	4	18047920.00	645.50
stilt316_10	8	5	18047920.00	651.40
stilt316_10	8	6	18661892.00	639.62
stilt316_10	8	7	18303954.00	641.16
stilt316_10	8	8	18303954.00	643.39
stilt316_10	8	9	18303954.00	646.09
stilt316_10	8	10	18303954.00	644.90
stilt316_11	2	1	5029408.00	57.70
stilt316_11	2	2	5029408.00	56.96
stilt316_11	2	3	4981274.00	56.18
stilt316_11	2	4	4999923.00	57.59
stilt316_11	2	5	5029408.00	57.30
stilt316_11	2	6	4981274.00	56.41
stilt316_11	2	7	4942930.00	56.69
stilt316_11	2	8	5017229.00	56.58
stilt316_11	2	9	5029408.00	57.21
stilt316_11	2	10	5029408.00	56.32
stilt316_11	5	1	11390384.00	157.53
stilt316_11	5	2	11159760.00	157.58
stilt316_11	5	3	11433526.00	159.32
stilt316_11	5	4	11433526.00	157.72
stilt316_11	5	5	11433526.00	157.78
stilt316_11	5	6	11433526.00	158.80
stilt316_11	5	7	11433526.00	159.18
stilt316_11	5	8	11430929.00	156.30
stilt316_11	5	9	11433526.00	159.08
stilt316_11	5	10	11433526.00	157.58
stilt316_11	8	1	18857704.00	589.17
stilt316_11	8	2	18857704.00	583.23
stilt316_11	8	3	18890402.00	582.28
stilt316_11	8	4	19019760.00	589.79
stilt316_11	8	5	18857704.00	588.63
stilt316_11	8	6	19019760.00	596.36
stilt316_11	8	7	18857704.00	590.77
stilt316_11	8	8	18857704.00	584.07
stilt316_11	8	9	18890402.00	578.14
stilt316_11	8	10	19019760.00	591.76
stilt316_12	2	1	4737649.00	62.39
stilt316_12	2	2	4844630.00	62.44
stilt316_12	2	3	4797619.00	62.18
stilt316_12	2	4	4761009.00	62.76
stilt316_12	2	5	4737649.00	62.14
stilt316_12	2	6	4753203.00	62.46
stilt316_12	2	7	4797619.00	62.25
stilt316_12	2	8	4844630.00	62.23
stilt316_12	2	9	4737649.00	62.63
stilt316_12	2	10	4718595.00	63.59
stilt316_12	5	1	11791599.00	190.74
stilt316_12	5	2	11749512.00	186.52
stilt316_12	5	3	11749512.00	186.94
stilt316_12	5	4	11841656.00	189.34
stilt316_12	5	5	11552949.00	189.23
stilt316_12	5	6	11749512.00	188.01
stilt316_12	5	7	11841656.00	186.54
stilt316_12	5	8	11791599.00	189.58
stilt316_12	5	9	11841656.00	187.71
stilt316_12	5	10	11841656.00	185.81
stilt316_12	8	1	18923408.00	682.16
stilt316_12	8	2	19402420.00	725.53
stilt316_12	8	3	19531360.00	735.63
stilt316_12	8	4	19561604.00	734.14
stilt316_12	8	5	19402420.00	727.32
stilt316_12	8	6	19402420.00	724.07
stilt316_12	8	7	19402420.00	736.00
stilt316_12	8	8	19402420.00	728.00
stilt316_12	8	9	18936154.00	676.94
stilt316_12	8	10	19402420.00	727.56
stilt316_13	2	1	4702033.00	51.43
stilt316_13	2	2	4702033.00	51.63
stilt316_13	2	3	4638962.00	51.08
stilt316_13	2	4	4702033.00	50.94
stilt316_13	2	5	4638962.00	51.11
stilt316_13	2	6	4638962.00	50.65
stilt316_13	2	7	4638962.00	51.07
stilt316_13	2	8	4638962.00	50.68
stilt316_13	2	9	4638962.00	50.89
stilt316_13	2	10	4638962.00	50.78
stilt316_13	5	1	11208166.00	176.16
stilt316_13	5	2	11037807.00	179.25
stilt316_13	5	3	11037807.00	178.59
stilt316_13	5	4	11037807.00	178.36
stilt316_13	5	5	11037807.00	179.86
stilt316_13	5	6	11037807.00	179.24
stilt316_13	5	7	11037807.00	176.30
stilt316_13	5	8	11037807.00	177.50
stilt316_13	5	9	11037807.00	180.10
stilt316_13	5	10	11037807.00	177.85
stilt316_13	8	1	19114316.00	676.56
stilt316_13	8	2	19114316.00	679.74
stilt316_13	8	3	19037056.00	679.24
