instance     g  runs  mean_solution  std_solution  best_solution  mean_time  std_time  best_time  gurobi_solution  gurobi_time  gurobi_status  gap_gurobi_percent  faster_than_gurobi  UB          gap_UB_percent
kro124       5  10    18133.50       68.03         17975.00       2.2280     0.0210    2.1900     16595.0          23.8         OPTIMAL        8.3158              True                16951.0     6.0409
kro124       8  10    26492.90       84.40         26375.00       7.2150     0.9799    5.6700     25036.0          24.8         OPTIMAL        5.3483              True                25607.0     2.9992
p43          2  10    371.00         0.00          371.00         1.2380     0.0063    1.2300     371.0            0.9          OPTIMAL        0.0000              False               371.0       0.0000
p43          5  10    371.00         0.00          371.00         1.1040     0.0052    1.1000     371.0            1.3          OPTIMAL        0.0000              True                371.0       0.0000
p43          8  10    371.00         0.00          371.00         0.6930     0.0067    0.6800     371.0            1.2          OPTIMAL        0.0000              True                371.0       0.0000
rbg323       2  3     1307.00        0.00          1307.00        2204.0867  2.1313    2202.0000  1181.0           30.2         OPTIMAL        10.6689             False               1201.0      8.8260
rbg323       5  3     1317.00        0.00          1317.00        2166.1400  10.6437   2156.5300  1181.0           31.0         OPTIMAL        11.5157             False               1201.0      9.6586
rbg323       8  3     1312.33        5.69          1306.00        1886.2267  24.4804   1865.3500  1181.0           47.2         OPTIMAL        10.5843             False               1198.0      9.0150
rbg358       2  3     1182.00        0.00          1182.00        3707.1533  8.9933    3699.6200  987.0            34.2         OPTIMAL        19.7568             False               990.0       19.3939
rbg358       5  3     1186.00        1.73          1184.00        3715.5500  15.3252   3698.6700  987.0            31.5         OPTIMAL        19.9595             False               997.0       18.7563
rbg358       8  3     1182.33        6.43          1175.00        3201.0167  5.7560    3197.0600  987.0            33.2         OPTIMAL        19.0476             False               990.0       18.6869
rbg403       2  3     2106.00        0.00          2106.00        4708.4900  9.6797    4697.5200  2054.0           49.0         OPTIMAL        2.5316              False               2102.0      0.1903
rbg403       5  3     2107.00        4.58          2102.00        4831.0433  31.3763   4795.5700  2054.0           44.3         OPTIMAL        2.3369              False               2102.0      0.0000
rbg403       8  3     2102.00        2.00          2100.00        5147.6100  14.2052   5132.2700  2054.0           53.4         OPTIMAL        2.2395              False               2092.0      0.3824
rbg443       2  3     2436.33        4.04          2434.00        7737.5033  37.6508   7712.8300  2370.0           74.0         OPTIMAL        2.7004              False               2401.0      1.3744
