instance	g	run	solution	time
ftv55	2	8	1632.00	1.57
ftv55	2	9	1632.00	1.57
ftv55	2	10	1632.00	1.55
ftv55	5	1	1599.00	1.57
ftv55	5	2	1599.00	1.57
ftv55	5	3	1599.00	1.58
ftv55	5	4	1599.00	1.58
ftv55	5	5	1599.00	1.57
ftv55	5	6	1599.00	1.58
ftv55	5	7	1599.00	1.54
ftv55	5	8	1581.00	1.57
ftv55	5	9	1599.00	1.57
ftv55	5	10	1581.00	1.57
ftv55	8	1	1568.00	2.19
ftv55	8	2	1586.00	2.19
ftv55	8	3	1586.00	2.19
ftv55	8	4	1586.00	2.15
ftv55	8	5	1586.00	2.19
ftv55	8	6	1586.00	2.14
ftv55	8	7	1586.00	2.19
ftv55	8	8	1586.00	2.19
ftv55	8	9	1603.00	2.20
ftv55	8	10	1586.00	2.18
ftv64	2	1	1583.00	1.80
ftv64	2	2	1583.00	1.77
ftv64	2	3	1583.00	1.74
ftv64	2	4	1583.00	1.78
ftv64	2	5	1583.00	1.78
ftv64	2	6	1583.00	1.76
ftv64	2	7	1583.00	1.74
ftv64	2	8	1583.00	1.78
ftv64	2	9	1583.00	1.79
ftv64	2	10	1583.00	1.79
ftv64	5	1	1586.00	2.34
ftv64	5	2	1611.00	2.39
ftv64	5	3	1586.00	2.38
ftv64	5	4	1611.00	2.39
ftv64	5	5	1586.00	2.38
ftv64	5	6	1586.00	2.38
ftv64	5	7	1611.00	2.35
ftv64	5	8	1611.00	2.36
ftv64	5	9	1611.00	2.36
ftv64	5	10	1611.00	2.36
ftv64	8	1	1691.00	3.33
ftv64	8	2	1691.00	3.28
ftv64	8	3	1691.00	3.30
ftv64	8	4	1691.00	3.29
ftv64	8	5	1691.00	3.30
ftv64	8	6	1691.00	3.30
ftv64	8	7	1691.00	3.29
ftv64	8	8	1691.00	3.23
ftv64	8	9	1669.00	3.10
ftv64	8	10	1691.00	3.28
ftv70	2	1	1669.00	2.45
ftv70	2	2	1669.00	2.43
ftv70	2	3	1669.00	2.44
ftv70	2	4	1669.00	2.43
ftv70	2	5	1669.00	2.41
ftv70	2	6	1669.00	2.45
ftv70	2	7	1669.00	2.41
ftv70	2	8	1669.00	2.45
ftv70	2	9	1669.00	2.41
ftv70	2	10	1669.00	2.44
ftv70	5	1	1705.00	3.10
ftv70	5	2	1705.00	3.07
ftv70	5	3	1705.00	3.09
ftv70	5	4	1705.00	3.09
ftv70	5	5	1669.00	3.14
ftv70	5	6	1705.00	3.10
ftv70	5	7	1705.00	3.08
ftv70	5	8	1705.00	3.10
ftv70	5	9	1669.00	3.09
ftv70	5	10	1705.00	3.12
ftv70	8	1	1816.00	3.88
ftv70	8	2	1814.00	4.73
ftv70	8	3	1802.00	3.86
ftv70	8	4	1812.00	4.20
ftv70	8	5	1816.00	3.76
ftv70	8	6	1753.00	3.73
ftv70	8	7	1816.00	3.71
ftv70	8	8	1816.00	3.79
ftv70	8	9	1816.00	3.89
ftv70	8	10	1802.00	4.20
ftv80	2	1	1522.00	4.52
ftv80	2	2	1522.00	4.51
ftv80	2	3	1522.00	4.51
ftv80	2	4	1522.00	4.56
ftv80	2	5	1522.00	4.53
ftv80	2	6	1522.00	4.52
ftv80	2	7	1522.00	4.49
ftv80	2	8	1522.00	4.52
ftv80	2	9	1522.00	4.51
ftv80	2	10	1522.00	4.48
ftv80	5	1	1420.00	5.44
ftv80	5	2	1461.00	5.15
ftv80	5	3	1460.00	5.25
ftv80	5	4	1461.00	5.17
ftv80	5	5	1460.00	5.21
ftv80	5	6	1420.00	5.40
ftv80	5	7	1446.00	6.69
ftv80	5	8	1460.00	5.20
ftv80	5	9	1460.00	5.24
ftv80	5	10	1460.00	5.26
ftv80	8	1	1456.00	8.38
ftv80	8	2	1456.00	8.41
ftv80	8	3	1456.00	8.37
ftv80	8	4	1456.00	8.39
ftv80	8	5	1456.00	8.45
ftv80	8	6	1456.00	8.44
ftv80	8	7	1456.00	8.44
ftv80	8	8	1456.00	8.39
ftv80	8	9	1456.00	8.42
ftv80	8	10	1456.00	8.13
ftv90	2	1	1491.00	12.36
ftv90	2	2	1491.00	12.27
ftv90	2	3	1491.00	12.55
ftv90	2	4	1491.00	12.35
ftv90	2	5	1491.00	12.40
ftv90	2	6	1491.00	12.47
ftv90	2	7	1491.00	12.25
ftv90	2	8	1491.00	12.33
ftv90	2	9	1491.00	12.42
ftv90	2	10	1491.00	12.44
ftv90	5	1	1491.00	11.15
ftv90	5	2	1491.00	11.15
ftv90	5	3	1491.00	11.08
ftv90	5	4	1491.00	11.22
ftv90	5	5	1491.00	11.09
ftv90	5	6	1491.00	11.06
ftv90	5	7	1491.00	11.12
ftv90	5	8	1491.00	11.12
ftv90	5	9	1491.00	11.24
ftv90	5	10	1491.00	11.15
ftv90	8	1	1533.00	11.63
ftv90	8	2	1561.00	11.64
ftv90	8	3	1561.00	11.67
ftv90	8	4	1561.00	11.60
ftv90	8	5	1561.00	11.71
ftv90	8	6	1556.00	11.62
ftv90	8	7	1561.00	11.66
ftv90	8	8	1561.00	11.60
ftv90	8	9	1561.00	11.66
ftv90	8	10	1533.00	11.67
kro124	2	1	10191.00	0.88
kro124	2	2	10191.00	0.86
kro124	2	3	9990.00	0.88
kro124	2	4	10398.00	0.89
kro124	2	5	10191.00	0.87
kro124	2	6	9990.00	0.87
kro124	2	7	10191.00	0.87
kro124	2	8	10398.00	0.88
kro124	2	9	10191.00	0.88
kro124	2	10	10398.00	0.88
kro124	5	1	18172.00	2.24
kro124	5	2	18172.00	2.25
kro124	5	3	18078.00	2.23
kro124	5	4	18172.00	2.24
kro124	5	5	18172.00	2.19
kro124	5	6	18172.00	2.24
kro124	5	7	18172.00	2.23
kro124	5	8	18172.00	2.20
kro124	5	9	18078.00	2.21
kro124	5	10	17975.00	2.25
kro124	8	1	26610.00	6.25
kro124	8	2	26454.00	7.88
kro124	8	3	26454.00	7.92
kro124	8	4	26610.00	6.29
kro124	8	5	26610.00	6.17
kro124	8	6	26454.00	8.03
kro124	8	7	26454.00	7.90
kro124	8	8	26454.00	7.96
kro124	8	9	26375.00	5.67
kro124	8	10	26454.00	8.08
p43	2	1	371.00	1.24
p43	2	2	371.00	1.25
p43	2	3	371.00	1.23
p43	2	4	371.00	1.23
p43	2	5	371.00	1.24
p43	2	6	371.00	1.24
p43	2	7	371.00	1.24
p43	2	8	371.00	1.24
p43	2	9	371.00	1.24
p43	2	10	371.00	1.23
p43	5	1	371.00	1.11
p43	5	2	371.00	1.10
p43	5	3	371.00	1.10
p43	5	4	371.00	1.11
p43	5	5	371.00	1.11
p43	5	6	371.00	1.11
p43	5	7	371.00	1.10
p43	5	8	371.00	1.10
p43	5	9	371.00	1.10
p43	5	10	371.00	1.10
p43	8	1	371.00	0.70
p43	8	2	371.00	0.69
p43	8	3	371.00	0.68
p43	8	4	371.00	0.70
p43	8	5	371.00	0.69
p43	8	6	371.00	0.69
p43	8	7	371.00	0.70
p43	8	8	371.00	0.70
p43	8	9	371.00	0.69
p43	8	10	371.00	0.69
rbg323	2	1	1307.00	2204.00
rbg323	2	2	1307.00	2206.26
rbg323	2	3	1307.00	2202.00
rbg323	5	1	1317.00	2177.58
rbg323	5	2	1317.00	2164.31
rbg323	5	3	1317.00	2156.53
rbg323	8	1	1306.00	1865.35
rbg323	8	2	1317.00	1913.17
rbg323	8	3	1314.00	1880.16
rbg358	2	1	1182.00	3717.11
rbg358	2	2	1182.00	3704.73
rbg358	2	3	1182.00	3699.62
rbg358	5	1	1184.00	3728.59
rbg358	5	2	1187.00	3719.39
rbg358	5	3	1187.00	3698.67
rbg358	8	1	1185.00	3198.37
rbg358	8	2	1187.00	3197.06
rbg358	8	3	1175.00	3207.62
rbg403	2	1	2106.00	4712.12
rbg403	2	2	2106.00	4697.52
rbg403	2	3	2106.00	4715.83
rbg403	5	1	2108.00	4795.57
rbg403	5	2	2111.00	4855.16
rbg403	5	3	2102.00	4842.40
rbg403	8	1	2100.00	5132.27
rbg403	8	2	2102.00	5160.31
rbg403	8	3	2104.00	5150.25
rbg443	2	1	2434.00	7712.83
rbg443	2	2	2441.00	7780.84
rbg443	2	3	2434.00	7718.84
rbg443	5	1	2434.00	7722.83
rbg443	5	2	2434.00	7770.84
rbg443	5	3	2434.00	7728.84
rbg443	8	1	2434.00	7732.83
rbg443	8	2	2413.00	7790.84
rbg443	8	3	2434.00	7738.84
ry48p	2	1	4426.00	0.23
ry48p	2	2	4426.00	0.21
ry48p	2	3	4426.00	0.21
ry48p	2	4	4426.00	0.21
ry48p	2	5	4426.00	0.21
ry48p	2	6	4426.00	0.21
ry48p	2	7	4426.00	0.21
ry48p	2	8	4426.00	0.21
ry48p	2	9	4426.00	0.22
ry48p	2	10	4426.00	0.21
ry48p	5	1	6142.00	0.28
ry48p	5	2	5910.00	0.28
ry48p	5	3	5910.00	0.29
ry48p	5	4	5910.00	0.28
ry48p	5	5	5983.00	0.29
ry48p	5	6	5910.00	0.29
ry48p	5	7	5910.00	0.30
ry48p	5	8	5910.00	0.28
ry48p	5	9	5910.00	0.29
ry48p	5	10	5910.00	0.29
ry48p	8	1	9461.00	0.69
ry48p	8	2	9461.00	0.68
ry48p	8	3	9461.00	0.67
ry48p	8	4	9461.00	0.67
ry48p	8	5	9461.00	0.67
ry48p	8	6	9555.00	0.68
ry48p	8	7	9461.00	0.67
ry48p	8	8	9461.00	0.69
ry48p	8	9	9461.00	0.68
ry48p	8	10	9461.00	0.69
stilt100_0	2	1	2689292.00	2.66
stilt100_0	2	2	2689292.00	2.60
stilt100_0	2	3	2689292.00	2.66
stilt100_0	2	4	2666653.00	2.71
stilt100_0	2	5	2689292.00	2.64
stilt100_0	2	6	2666653.00	2.72
stilt100_0	2	7	2689292.00	2.63
stilt100_0	2	8	2689292.00	2.63
stilt100_0	2	9	2666653.00	2.68
stilt100_0	2	10	2666653.00	2.74
stilt100_0	5	1	6268926.00	4.27
stilt100_0	5	2	6302254.00	4.22
stilt100_0	5	3	6302254.00	4.32
stilt100_0	5	4	6302254.00	4.24
stilt100_0	5	5	6268926.00	4.22
stilt100_0	5	6	6302254.00	4.29
stilt100_0	5	7	6268926.00	4.23
stilt100_0	5	8	6268926.00	4.29
stilt100_0	5	9	6302254.00	4.19
stilt100_0	5	10	6311140.00	4.23
stilt100_0	8	1	10734757.00	8.39
stilt100_0	8	2	10734757.00	8.31
stilt100_0	8	3	10734757.00	8.34
stilt100_0	8	4	10734757.00	8.35
stilt100_0	8	5	10734757.00	8.59
stilt100_0	8	6	10734757.00	8.26
stilt100_0	8	7	10734757.00	8.32
stilt100_0	8	8	10734757.00	8.44
stilt100_0	8	9	10611112.00	8.74
stilt100_0	8	10	10734757.00	8.31
stilt100_1	2	1	2770087.00	1.77
stilt100_1	2	2	2770087.00	1.77
stilt100_1	2	3	2770087.00	1.79
stilt100_1	2	4	2770087.00	1.76
stilt100_1	2	5	2770087.00	1.74
stilt100_1	2	6	2770087.00	1.75
stilt100_1	2	7	2770087.00	1.77
stilt100_1	2	8	2770087.00	1.76
stilt100_1	2	9	2770087.00	1.78
stilt100_1	2	10	2770087.00	1.81
stilt100_1	5	1	6253313.00	3.23
stilt100_1	5	2	6253313.00	3.23
stilt100_1	5	3	6253313.00	3.25
stilt100_1	5	4	6253313.00	3.25
stilt100_1	5	5	6300495.00	3.22
stilt100_1	5	6	6253313.00	3.25
stilt100_1	5	7	6225176.00	3.25
stilt100_1	5	8	6253313.00	3.24
stilt100_1	5	9	6253313.00	3.20
stilt100_1	5	10	6287232.00	3.25
stilt100_1	8	1	10935936.00	7.17
stilt100_1	8	2	10935936.00	7.16
stilt100_1	8	3	10935936.00	7.12
stilt100_1	8	4	10935936.00	7.11
stilt100_1	8	5	10935936.00	7.16
stilt100_1	8	6	10935936.00	7.13
stilt100_1	8	7	10935936.00	7.25
stilt100_1	8	8	10935936.00	7.15
stilt100_1	8	9	10935936.00	7.12
stilt100_1	8	10	10935936.00	7.15
stilt100_2	2	1	3148269.00	1.66
stilt100_2	2	2	3148269.00	1.65
stilt100_2	2	3	3155822.00	1.62
stilt100_2	2	4	3148269.00	1.65
stilt100_2	2	5	3148269.00	1.65
stilt100_2	2	6	3148269.00	1.63
stilt100_2	2	7	3148269.00	1.63
stilt100_2	2	8	3148269.00	1.62
stilt100_2	2	9	3148269.00	1.64
stilt100_2	2	10	3148269.00	1.64
stilt100_2	5	1	6428811.00	2.78
stilt100_2	5	2	6436045.00	2.74
stilt100_2	5	3	6236538.00	2.71
stilt100_2	5	4	6428811.00	2.74
stilt100_2	5	5	6439870.00	2.75
stilt100_2	5	6	6436045.00	2.74
stilt100_2	5	7	6385386.00	2.71
stilt100_2	5	8	6417712.00	2.73
stilt100_2	5	9	6439870.00	2.78
stilt100_2	5	10	6439870.00	2.76
stilt100_2	8	1	10346410.00	7.41
stilt100_2	8	2	10346410.00	7.38
stilt100_2	8	3	10346410.00	7.36
stilt100_2	8	4	10346410.00	7.34
stilt100_2	8	5	10347435.00	7.43
stilt100_2	8	6	10346410.00	7.48
stilt100_2	8	7	10346410.00	7.37
stilt100_2	8	8	10253209.00	7.42
stilt100_2	8	9	10488411.00	7.44
stilt100_2	8	10	10346410.00	7.42
stilt100_3	2	1	3354124.00	2.66
stilt100_3	2	2	3354124.00	2.71
stilt100_3	2	3	3354124.00	2.68
stilt100_3	2	4	3354124.00	2.66
stilt100_3	2	5	3354124.00	2.63
stilt100_3	2	6	3354124.00	2.68
stilt100_3	2	7	3354124.00	2.65
stilt100_3	2	8	3354124.00	2.65
stilt100_3	2	9	3354124.00	2.68
stilt100_3	2	10	3354124.00	2.69
stilt100_3	5	1	6656430.00	4.26
stilt100_3	5	2	6656430.00	4.25
stilt100_3	5	3	6656430.00	4.28
stilt100_3	5	4	6618251.00	4.26
stilt100_3	5	5	6656430.00	4.25
stilt100_3	5	6	6617642.00	4.33
stilt100_3	5	7	6656430.00	4.28
stilt100_3	5	8	6656430.00	4.27
stilt100_3	5	9	6560510.00	4.27
stilt100_3	5	10	6619613.00	4.29
stilt100_3	8	1	10422141.00	6.70
stilt100_3	8	2	10422141.00	6.67
stilt100_3	8	3	10343734.00	6.68
stilt100_3	8	4	10422141.00	6.76
stilt100_3	8	5	10343734.00	6.69
stilt100_3	8	6	10156274.00	6.67
stilt100_3	8	7	10343734.00	6.69
stilt100_3	8	8	10343734.00	6.65
stilt100_3	8	9	10422141.00	6.67
stilt100_3	8	10	10343734.00	6.68
stilt100_4	2	1	2674644.00	2.32
stilt100_4	2	2	2674644.00	2.39
stilt100_4	2	3	2674644.00	2.42
stilt100_4	2	4	2674644.00	2.37
stilt100_4	2	5	2674644.00	2.34
stilt100_4	2	6	2674644.00	2.34
stilt100_4	2	7	2674644.00	2.35
stilt100_4	2	8	2674644.00	2.35
stilt100_4	2	9	2674644.00	2.36
stilt100_4	2	10	2674644.00	2.35
stilt100_4	5	1	6331207.00	3.73
stilt100_4	5	2	6395547.00	3.71
stilt100_4	5	3	6331207.00	3.83
stilt100_4	5	4	6331207.00	3.72
stilt100_4	5	5	6331207.00	3.71
stilt100_4	5	6	6395547.00	3.62
stilt100_4	5	7	6331207.00	3.71
stilt100_4	5	8	6331207.00	3.74
stilt100_4	5	9	6331207.00	3.71
stilt100_4	5	10	6395547.00	3.64
stilt100_4	8	1	11018123.00	11.10
stilt100_4	8	2	11121187.00	17.75
stilt100_4	8	3	11121187.00	17.88
stilt100_4	8	4	11018123.00	11.41
stilt100_4	8	5	11121187.00	17.37
stilt100_4	8	6	11121187.00	17.40
stilt100_4	8	7	11018123.00	11.30
stilt100_4	8	8	11121187.00	17.65
stilt100_4	8	9	11121187.00	17.43
stilt100_4	8	10	11121187.00	17.60
stilt100_5	2	1	2571282.00	2.46
stilt100_5	2	2	2571282.00	2.45
stilt100_5	2	3	2595529.00	2.48
stilt100_5	2	4	2595529.00	2.45
stilt100_5	2	5	2595529.00	2.44
stilt100_5	2	6	2571282.00	2.46
stilt100_5	2	7	2571282.00	2.48
stilt100_5	2	8	2571282.00	2.46
stilt100_5	2	9	2595529.00	2.45
stilt100_5	2	10	2595529.00	2.43
stilt100_5	5	1	6610429.00	3.63
stilt100_5	5	2	6610429.00	3.61
stilt100_5	5	3	6721980.00	3.62
stilt100_5	5	4	6610429.00	3.63
stilt100_5	5	5	6610429.00	3.61
stilt100_5	5	6	6610429.00	3.60
stilt100_5	5	7	6610429.00	3.62
stilt100_5	5	8	6610429.00	3.62
stilt100_5	5	9	6610429.00	3.62
stilt100_5	5	10	6754355.00	3.65
stilt100_5	8	1	10922756.00	8.99
stilt100_5	8	2	10922756.00	9.03
stilt100_5	8	3	10721259.00	8.93
stilt100_5	8	4	11073400.00	9.13
stilt100_5	8	5	10979972.00	8.98
stilt100_5	8	6	10889720.00	9.11
stilt100_5	8	7	10922756.00	8.88
stilt100_5	8	8	10932238.00	9.29
stilt100_5	8	9	10922756.00	9.09
stilt100_5	8	10	10922756.00	9.04
stilt100_6	2	1	2817330.00	2.19
stilt100_6	2	2	2817330.00	2.19
stilt100_6	2	3	2817330.00	2.20
stilt100_6	2	4	2817330.00	2.21
stilt100_6	2	5	2817330.00	2.18
stilt100_6	2	6	2817330.00	2.19
stilt100_6	2	7	2817330.00	2.21
stilt100_6	2	8	2817330.00	2.12
stilt100_6	2	9	2817330.00	2.12
stilt100_6	2	10	2817330.00	2.15
stilt100_6	5	1	5911258.00	3.71
stilt100_6	5	2	5817686.00	3.77
stilt100_6	5	3	5918472.00	3.75
stilt100_6	5	4	5859288.00	3.83
stilt100_6	5	5	5859288.00	3.77
stilt100_6	5	6	5911258.00	3.76
stilt100_6	5	7	5817686.00	3.72
stilt100_6	5	8	5817686.00	3.73
stilt100_6	5	9	5817686.00	3.80
stilt100_6	5	10	5859288.00	3.81
stilt100_6	8	1	9627049.00	6.30
stilt100_6	8	2	9752183.00	6.42
stilt100_6	8	3	9752183.00	6.51
stilt100_6	8	4	9752183.00	6.49
stilt100_6	8	5	9752183.00	6.47
stilt100_6	8	6	9752183.00	6.46
stilt100_6	8	7	9752183.00	6.43
stilt100_6	8	8	9752183.00	6.44
stilt100_6	8	9	9752183.00	6.44
stilt100_6	8	10	9752183.00	6.40
stilt100_7	2	1	3230787.00	2.25
stilt100_7	2	2	3230787.00	2.22
stilt100_7	2	3	3230787.00	2.23
stilt100_7	2	4	3230787.00	2.24
stilt100_7	2	5	3230787.00	2.24
stilt100_7	2	6	3230787.00	2.21
stilt100_7	2	7	3230787.00	2.25
stilt100_7	2	8	3230787.00	2.25
stilt100_7	2	9	3230787.00	2.24
stilt100_7	2	10	3230787.00	2.24
stilt100_7	5	1	6275614.00	4.16
stilt100_7	5	2	6275614.00	4.17
stilt100_7	5	3	6275614.00	4.17
stilt100_7	5	4	6275614.00	4.16
stilt100_7	5	5	6275614.00	4.19
stilt100_7	5	6	6275614.00	4.16
stilt100_7	5	7	6275614.00	4.22
stilt100_7	5	8	6271455.00	4.21
stilt100_7	5	9	6271455.00	4.20
stilt100_7	5	10	6275614.00	4.16
stilt100_7	8	1	11218127.00	9.16
stilt100_7	8	2	11136435.00	9.53
stilt100_7	8	3	11218127.00	9.24
stilt100_7	8	4	11218127.00	9.11
stilt100_7	8	5	11218127.00	9.30
stilt100_7	8	6	11218127.00	9.12
stilt100_7	8	7	11218127.00	9.26
stilt100_7	8	8	11218127.00	9.29
stilt100_7	8	9	11218127.00	9.20
stilt100_7	8	10	11218127.00	9.16
stilt100_8	2	1	2846453.00	2.56
stilt100_8	2	2	2848330.00	2.54
stilt100_8	2	3	2848330.00	2.48
stilt100_8	2	4	2848330.00	2.54
stilt100_8	2	5	2800739.00	2.55
stilt100_8	2	6	2846453.00	2.54
stilt100_8	2	7	2848330.00	2.55
stilt100_8	2	8	2848330.00	2.54
stilt100_8	2	9	2848330.00	2.55
stilt100_8	2	10	2846453.00	2.54
stilt100_8	5	1	5928338.00	4.52
stilt100_8	5	2	5928338.00	4.57
stilt100_8	5	3	5928338.00	4.56
stilt100_8	5	4	5923824.00	4.53
stilt100_8	5	5	5928338.00	4.59
stilt100_8	5	6	5863326.00	4.56
stilt100_8	5	7	5928338.00	4.55
stilt100_8	5	8	5928338.00	4.57
stilt100_8	5	9	5928338.00	4.51
stilt100_8	5	10	5928338.00	4.55
stilt100_8	8	1	10149584.00	9.18
stilt100_8	8	2	10308658.00	9.19
stilt100_8	8	3	10149584.00	9.12
stilt100_8	8	4	10149584.00	9.05
stilt100_8	8	5	10149584.00	9.07
stilt100_8	8	6	10149584.00	9.18
stilt100_8	8	7	10149584.00	9.13
stilt100_8	8	8	10149584.00	9.11
stilt100_8	8	9	10149584.00	9.11
stilt100_8	8	10	10149584.00	9.11
stilt100_9	2	1	2611017.00	2.05
stilt100_9	2	2	2649709.00	2.13
stilt100_9	2	3	2649709.00	2.08
stilt100_9	2	4	2649709.00	2.09
stilt100_9	2	5	2649709.00	2.09
stilt100_9	2	6	2611017.00	2.07
stilt100_9	2	7	2649709.00	2.14
stilt100_9	2	8	2611017.00	2.06
stilt100_9	2	9	2649709.00	2.09
stilt100_9	2	10	2611017.00	2.07
stilt100_9	5	1	6169519.00	3.70
stilt100_9	5	2	6166631.00	3.58
stilt100_9	5	3	6166631.00	3.56
stilt100_9	5	4	6166631.00	3.60
stilt100_9	5	5	6166631.00	3.60
stilt100_9	5	6	6166631.00	3.61
stilt100_9	5	7	6169519.00	3.71
stilt100_9	5	8	6166631.00	3.60
stilt100_9	5	9	6166631.00	3.62
stilt100_9	5	10	6166631.00	3.59
stilt100_9	8	1	10795667.00	9.15
stilt100_9	8	2	10795667.00	9.19
stilt100_9	8	3	10740282.00	8.88
stilt100_9	8	4	10795667.00	9.38
stilt100_9	8	5	10795667.00	9.27
stilt100_9	8	6	10740282.00	8.72
stilt100_9	8	7	10795667.00	9.22
stilt100_9	8	8	10795667.00	9.20
stilt100_9	8	9	10740282.00	8.72
stilt100_9	8	10	10795667.00	9.29
stilt316_10	2	1	4821400.00	68.43
stilt316_10	2	2	4821400.00	68.06
stilt316_10	2	3	4821400.00	68.07
stilt316_10	2	4	4965237.00	66.99
stilt316_10	2	5	4821400.00	68.29
stilt316_10	2	6	4821400.00	67.96
stilt316_10	2	7	4821400.00	67.36
stilt316_10	2	8	4821400.00	68.26
stilt316_10	2	9	4821400.00	68.40
stilt316_10	2	10	4821400.00	68.71
stilt316_10	5	1	11520857.00	188.86
stilt316_10	5	2	11472943.00	188.72
stilt316_10	5	3	11472943.00	191.32
stilt316_10	5	4	11472943.00	190.48
stilt316_10	5	5	11520857.00	189.58
stilt316_10	5	6	11472943.00	189.92
stilt316_10	5	7	11523002.00	190.55
stilt316_10	5	8	11472943.00	188.79
stilt316_10	5	9	11472943.00	192.07
stilt316_10	5	10	11523002.00	190.08
stilt316_10	8	1	18671808.00	664.15
stilt316_10	8	2	19301964.00	658.71
stilt316_10	8	3	19301964.00	660.04
stilt316_10	8	4	19301964.00	663.77
stilt316_10	8	5	19301964.00	659.30
stilt316_10	8	6	18671808.00	657.26
stilt316_10	8	7	18701028.00	662.15
stilt316_10	8	8	18671808.00	662.45
stilt316_10	8	9	19301964.00	659.82
stilt316_10	8	10	19301964.00	658.93
stilt316_11	2	1	5379223.00	62.44
stilt316_11	2	2	5379223.00	62.69
stilt316_11	2	3	5319820.00	61.13
stilt316_11	2	4	5319820.00	61.33
stilt316_11	2	5	5379223.00	62.43
stilt316_11	2	6	5379223.00	62.73
stilt316_11	2	7	5319820.00	60.92
stilt316_11	2	8	5190192.00	61.50
stilt316_11	2	9	5319820.00	61.70
stilt316_11	2	10	5379223.00	62.37
stilt316_11	5	1	11842876.00	173.14
stilt316_11	5	2	11836318.00	172.41
stilt316_11	5	3	11811819.00	170.65
stilt316_11	5	4	11842876.00	172.80
stilt316_11	5	5	11554716.00	175.13
stilt316_11	5	6	11842876.00	173.13
stilt316_11	5	7	11573974.00	172.24
stilt316_11	5	8	11573974.00	173.56
stilt316_11	5	9	11573974.00	173.68
stilt316_11	5	10	11842876.00	173.08
stilt316_11	8	1	19104028.00	545.50
stilt316_11	8	2	19074380.00	518.44
stilt316_11	8	3	19104028.00	545.75
stilt316_11	8	4	19104028.00	542.26
stilt316_11	8	5	19104028.00	544.98
stilt316_11	8	6	19104028.00	542.17
stilt316_11	8	7	19104028.00	545.58
stilt316_11	8	8	19074380.00	515.44
stilt316_11	8	9	19104028.00	544.02
stilt316_11	8	10	19074380.00	518.05
stilt316_12	2	1	4921921.00	83.13
stilt316_12	2	2	4921921.00	84.44
stilt316_12	2	3	4921921.00	83.64
stilt316_12	2	4	4921921.00	83.76
stilt316_12	2	5	4931384.00	82.68
stilt316_12	2	6	4921921.00	83.80
stilt316_12	2	7	4921921.00	83.60
stilt316_12	2	8	4921921.00	83.45
stilt316_12	2	9	4921921.00	83.91
stilt316_12	2	10	4931384.00	82.94
stilt316_12	5	1	11565803.00	209.34
stilt316_12	5	2	11503335.00	212.92
stilt316_12	5	3	11565803.00	209.29
stilt316_12	5	4	11565803.00	209.18
stilt316_12	5	5	11565803.00	208.84
stilt316_12	5	6	11565803.00	211.39
stilt316_12	5	7	11565803.00	210.01
stilt316_12	5	8	11578712.00	214.23
stilt316_12	5	9	11565803.00	209.91
stilt316_12	5	10	11565803.00	210.96
stilt316_12	8	1	19477204.00	658.59
stilt316_12	8	2	19310040.00	665.53
stilt316_12	8	3	19382688.00	670.93
stilt316_12	8	4	18508206.00	623.26
stilt316_12	8	5	19014580.00	660.49
stilt316_12	8	6	19477204.00	659.11
stilt316_12	8	7	19477204.00	664.18
stilt316_12	8	8	18508206.00	620.83
stilt316_12	8	9	18508206.00	616.20
stilt316_12	8	10	19477204.00	661.34
stilt316_13	2	1	4964448.00	54.83
stilt316_13	2	2	4944291.00	54.90
stilt316_13	2	3	4944291.00	54.40
stilt316_13	2	4	4964448.00	54.74
stilt316_13	2	5	4964448.00	54.67
stilt316_13	2	6	4964448.00	55.07
stilt316_13	2	7	4964448.00	54.37
stilt316_13	2	8	4964448.00	55.06
stilt316_13	2	9	4964448.00	54.93
stilt316_13	2	10	4939350.00	53.94
stilt316_13	5	1	11450113.00	208.65
stilt316_13	5	2	11450113.00	208.84
stilt316_13	5	3	11073803.00	209.41
stilt316_13	5	4	11421182.00	208.90
stilt316_13	5	5	11332209.00	210.94
stilt316_13	5	6	11450113.00	209.68
stilt316_13	5	7	11375884.00	209.02
stilt316_13	5	8	11269528.00	210.47
stilt316_13	5	9	11450113.00	209.33
stilt316_13	5	10	11361891.00	211.49
stilt316_13	8	1	19203496.00	583.74
stilt316_13	8	2	18968288.00	585.33
stilt316_13	8	3	18968288.00	584.54
stilt316_13	8	4	18767312.00	565.77
stilt316_13	8	5	18968288.00	585.35
stilt316_13	8	6	18968288.00	583.12
stilt316_13	8	7	18767312.00	566.88
stilt316_13	8	8	18968288.00	582.43
stilt316_13	8	9	19203496.00	589.59
stilt316_13	8	10	18852604.00	592.68
stilt316_14	2	1	4369923.00	61.39
stilt316_14	2	2	4369923.00	61.10
stilt316_14	2	3	4369923.00	61.12
stilt316_14	2	4	4656292.00	60.81
stilt316_14	2	5	4369923.00	60.52
stilt316_14	2	6	4369923.00	60.75
stilt316_14	2	7	4369923.00	61.16
stilt316_14	2	8	4369923.00	61.64
stilt316_14	2	9	4369923.00	60.91
stilt316_14	2	10	4369923.00	61.60
stilt316_14	5	1	11141676.00	213.22
stilt316_14	5	2	11078651.00	210.07
stilt316_14	5	3	11153524.00	213.62
stilt316_14	5	4	11153524.00	212.85
stilt316_14	5	5	11141676.00	209.85
stilt316_14	5	6	11141676.00	211.52
stilt316_14	5	7	11153524.00	213.20
stilt316_14	5	8	11153524.00	212.52
stilt316_14	5	9	11141676.00	209.29
