instance	g	run	solution	time
ftv55	2	7	1568.00	1.51
ftv55	2	8	1586.00	1.50
ftv55	2	9	1581.00	1.49
ftv55	2	10	1568.00	1.49
ftv55	5	1	1568.00	1.84
ftv55	5	2	1575.00	1.81
ftv55	5	3	1577.00	1.83
ftv55	5	4	1558.00	1.82
ftv55	5	5	1572.00	1.79
ftv55	5	6	1568.00	1.84
ftv55	5	7	1584.00	1.81
ftv55	5	8	1577.00	1.84
ftv55	5	9	1568.00	1.83
ftv55	5	10	1577.00	1.84
ftv55	8	1	1568.00	1.50
ftv55	8	2	1568.00	1.51
ftv55	8	3	1556.00	1.50
ftv55	8	4	1568.00	1.49
ftv55	8	5	1568.00	1.52
ftv55	8	6	1577.00	1.53
ftv55	8	7	1577.00	1.52
ftv55	8	8	1577.00	1.50
ftv55	8	9	1568.00	1.53
ftv55	8	10	1558.00	1.50
ftv64	2	1	1591.00	1.98
ftv64	2	2	1591.00	1.94
ftv64	2	3	1591.00	1.98
ftv64	2	4	1583.00	1.98
ftv64	2	5	1583.00	2.00
ftv64	2	6	1591.00	1.96
ftv64	2	7	1583.00	2.01
ftv64	2	8	1583.00	2.00
ftv64	2	9	1583.00	1.93
ftv64	2	10	1591.00	1.99
ftv64	5	1	1556.00	2.25
ftv64	5	2	1556.00	2.19
ftv64	5	3	1556.00	2.22
ftv64	5	4	1570.00	2.23
ftv64	5	5	1556.00	2.23
ftv64	5	6	1556.00	2.21
ftv64	5	7	1556.00	2.21
ftv64	5	8	1575.00	2.23
ftv64	5	9	1556.00	2.24
ftv64	5	10	1556.00	2.21
ftv64	8	1	1775.00	1.81
ftv64	8	2	1775.00	1.83
ftv64	8	3	1775.00	1.85
ftv64	8	4	1775.00	1.85
ftv64	8	5	1775.00	1.85
ftv64	8	6	1775.00	1.84
ftv64	8	7	1775.00	1.84
ftv64	8	8	1775.00	1.86
ftv64	8	9	1775.00	1.85
ftv64	8	10	1775.00	1.84
ftv70	2	1	1669.00	2.77
ftv70	2	2	1669.00	2.73
ftv70	2	3	1669.00	2.70
ftv70	2	4	1669.00	2.76
ftv70	2	5	1669.00	2.81
ftv70	2	6	1669.00	2.76
ftv70	2	7	1669.00	2.80
ftv70	2	8	1669.00	2.81
ftv70	2	9	1669.00	2.81
ftv70	2	10	1669.00	2.79
ftv70	5	1	1669.00	2.76
ftv70	5	2	1669.00	2.75
ftv70	5	3	1669.00	2.79
ftv70	5	4	1669.00	2.75
ftv70	5	5	1669.00	2.74
ftv70	5	6	1669.00	2.73
ftv70	5	7	1669.00	2.76
ftv70	5	8	1669.00	2.72
ftv70	5	9	1669.00	2.70
ftv70	5	10	1669.00	2.69
ftv70	8	1	1747.00	6.95
ftv70	8	2	1747.00	7.56
ftv70	8	3	1747.00	7.58
ftv70	8	4	1747.00	7.09
ftv70	8	5	1747.00	7.03
ftv70	8	6	1747.00	7.55
ftv70	8	7	1747.00	7.03
ftv70	8	8	1747.00	6.99
ftv70	8	9	1747.00	7.01
ftv70	8	10	1747.00	7.02
ftv80	2	1	1376.00	5.93
ftv80	2	2	1376.00	5.89
ftv80	2	3	1376.00	5.92
ftv80	2	4	1376.00	5.92
ftv80	2	5	1376.00	5.96
ftv80	2	6	1376.00	6.08
ftv80	2	7	1376.00	5.87
ftv80	2	8	1376.00	5.97
ftv80	2	9	1376.00	5.92
ftv80	2	10	1376.00	5.93
ftv80	5	1	1382.00	7.59
ftv80	5	2	1376.00	7.71
ftv80	5	3	1382.00	7.58
ftv80	5	4	1376.00	7.55
ftv80	5	5	1376.00	7.59
ftv80	5	6	1376.00	7.56
ftv80	5	7	1402.00	7.58
ftv80	5	8	1383.00	7.59
ftv80	5	9	1376.00	7.56
ftv80	5	10	1382.00	7.54
ftv80	8	1	1376.00	6.23
ftv80	8	2	1376.00	6.19
ftv80	8	3	1376.00	6.10
ftv80	8	4	1376.00	6.16
ftv80	8	5	1376.00	6.26
ftv80	8	6	1376.00	6.16
ftv80	8	7	1376.00	6.15
ftv80	8	8	1376.00	6.23
ftv80	8	9	1376.00	6.11
ftv80	8	10	1376.00	6.23
ftv90	2	1	1468.00	11.94
ftv90	2	2	1468.00	11.69
ftv90	2	3	1468.00	11.90
ftv90	2	4	1468.00	11.84
ftv90	2	5	1468.00	11.74
ftv90	2	6	1460.00	11.79
ftv90	2	7	1468.00	11.95
ftv90	2	8	1468.00	11.73
ftv90	2	9	1468.00	11.93
ftv90	2	10	1468.00	11.91
ftv90	5	1	1484.00	13.10
ftv90	5	2	1484.00	13.10
ftv90	5	3	1486.00	13.10
ftv90	5	4	1486.00	13.11
ftv90	5	5	1486.00	13.20
ftv90	5	6	1459.00	13.06
ftv90	5	7	1486.00	13.21
ftv90	5	8	1491.00	13.02
ftv90	5	9	1486.00	13.17
ftv90	5	10	1486.00	13.16
ftv90	8	1	1569.00	10.50
ftv90	8	2	1519.00	10.24
ftv90	8	3	1551.00	10.33
ftv90	8	4	1491.00	10.57
ftv90	8	5	1544.00	10.44
ftv90	8	6	1519.00	10.34
ftv90	8	7	1519.00	10.34
ftv90	8	8	1519.00	10.33
ftv90	8	9	1558.00	10.39
ftv90	8	10	1519.00	10.42
kro124	2	1	9619.00	0.52
kro124	2	2	9619.00	0.50
kro124	2	3	9619.00	0.50
kro124	2	4	9619.00	0.51
kro124	2	5	9619.00	0.52
kro124	2	6	9619.00	0.51
kro124	2	7	9619.00	0.51
kro124	2	8	9619.00	0.48
kro124	2	9	9619.00	0.52
kro124	2	10	9619.00	0.48
kro124	5	1	16738.00	1.49
kro124	5	2	16859.00	1.45
kro124	5	3	16782.00	1.51
kro124	5	4	16738.00	1.46
kro124	5	5	16782.00	1.50
kro124	5	6	16939.00	1.48
kro124	5	7	16782.00	1.53
kro124	5	8	16782.00	1.51
kro124	5	9	16738.00	1.50
kro124	5	10	16913.00	1.48
kro124	8	1	25243.00	4.00
kro124	8	2	25501.00	4.02
kro124	8	3	25307.00	3.99
kro124	8	4	25501.00	4.03
kro124	8	5	25544.00	4.03
kro124	8	6	25307.00	3.98
kro124	8	7	25501.00	3.99
kro124	8	8	25120.00	3.97
kro124	8	9	25501.00	3.98
kro124	8	10	25076.00	4.05
p43	2	1	371.00	1.25
p43	2	2	371.00	1.27
p43	2	3	371.00	1.26
p43	2	4	371.00	1.26
p43	2	5	371.00	1.27
p43	2	6	371.00	1.28
p43	2	7	371.00	1.26
p43	2	8	371.00	1.25
p43	2	9	371.00	1.26
p43	2	10	371.00	1.26
p43	5	1	371.00	1.09
p43	5	2	371.00	1.10
p43	5	3	371.00	1.07
p43	5	4	371.00	1.07
p43	5	5	371.00	1.10
p43	5	6	371.00	1.08
p43	5	7	371.00	1.08
p43	5	8	371.00	1.08
p43	5	9	371.00	1.08
p43	5	10	371.00	1.09
p43	8	1	371.00	0.56
p43	8	2	371.00	0.57
p43	8	3	371.00	0.56
p43	8	4	371.00	0.56
p43	8	5	371.00	0.55
p43	8	6	371.00	0.54
p43	8	7	371.00	0.55
p43	8	8	371.00	0.56
p43	8	9	371.00	0.56
p43	8	10	371.00	0.55
rbg323	2	1	1289.00	2302.12
rbg323	2	2	1289.00	2306.58
rbg323	2	3	1289.00	2311.49
rbg323	2	4	1290.00	2299.44
rbg323	2	5	1299.00	2299.72
rbg323	2	6	1290.00	2321.93
rbg323	2	7	1290.00	2291.81
rbg323	2	8	1290.00	2318.36
rbg323	2	9	1289.00	2329.71
rbg323	2	10	1289.00	2302.99
rbg323	5	1	1288.00	2384.61
rbg323	5	2	1291.00	2368.41
rbg323	5	3	1288.00	2341.03
rbg323	5	4	1291.00	2375.07
rbg323	5	5	1291.00	2371.53
rbg323	5	6	1291.00	2614.53
rbg323	5	7	1279.00	2390.08
rbg323	5	8	1292.00	2373.98
rbg323	5	9	1292.00	2351.61
rbg323	5	10	1293.00	2350.60
rbg323	8	1	1272.00	1811.58
rbg323	8	2	1271.00	1791.58
rbg323	8	3	1271.00	1773.76
rbg323	8	4	1268.00	1850.48
rbg323	8	5	1271.00	1788.21
rbg323	8	6	1271.00	1771.88
rbg323	8	7	1272.00	1805.15
rbg323	8	8	1271.00	1788.84
rbg323	8	9	1271.00	1774.76
rbg323	8	10	1284.00	1786.30
rbg358	2	1	1168.00	3829.13
rbg358	2	2	1168.00	3820.70
rbg358	2	3	1188.00	3817.50
rbg358	5	1	1159.00	3986.00
rbg358	5	2	1159.00	3977.11
rbg358	5	3	1132.00	4022.77
rbg358	8	1	1101.00	2988.43
rbg358	8	2	1094.00	3021.44
rbg358	8	3	1101.00	2973.91
rbg358	8	4	1085.00	2983.30
rbg358	8	5	1096.00	3032.65
rbg358	8	6	1096.00	3042.51
rbg358	8	7	1085.00	3031.94
rbg358	8	8	1096.00	3046.09
rbg358	8	9	1096.00	3051.89
rbg358	8	10	1096.00	3026.16
rbg403	2	1	2097.00	4929.84
rbg403	2	2	2095.00	5040.62
rbg403	2	3	2103.00	5015.12
rbg403	5	1	2092.00	5382.56
rbg403	5	2	2091.00	5317.63
rbg403	5	3	2095.00	5308.22
rbg403	8	1	2079.00	4342.21
rbg403	8	2	2082.00	4355.78
rbg403	8	3	2088.00	4363.97
rbg443	2	1	2420.00	8067.96
rbg443	2	2	2426.00	7946.42
rbg443	2	3	2433.00	7964.92
rbg443	5	1	2414.00	8308.80
rbg443	5	2	2416.00	8383.29
rbg443	5	3	2409.00	8438.70
rbg443	8	1	2401.00	6945.91
rbg443	8	2	2385.00	6902.38
rbg443	8	3	2385.00	6927.84
ry48p	2	1	4426.00	0.06
ry48p	2	2	4426.00	0.06
ry48p	2	3	4426.00	0.06
ry48p	2	4	4426.00	0.06
ry48p	2	5	4426.00	0.06
ry48p	2	6	4426.00	0.06
ry48p	2	7	4426.00	0.06
ry48p	2	8	4426.00	0.06
ry48p	2	9	4426.00	0.06
ry48p	2	10	4426.00	0.05
ry48p	5	1	5910.00	0.22
ry48p	5	2	5910.00	0.22
ry48p	5	3	5910.00	0.21
ry48p	5	4	5910.00	0.22
ry48p	5	5	5910.00	0.21
ry48p	5	6	5910.00	0.21
ry48p	5	7	5910.00	0.21
ry48p	5	8	5910.00	0.21
ry48p	5	9	5910.00	0.22
ry48p	5	10	5910.00	0.22
ry48p	8	1	9461.00	0.40
ry48p	8	2	9582.00	0.43
ry48p	8	3	9461.00	0.41
ry48p	8	4	9461.00	0.42
ry48p	8	5	9461.00	0.42
ry48p	8	6	9582.00	0.43
ry48p	8	7	9461.00	0.41
ry48p	8	8	9461.00	0.42
ry48p	8	9	9582.00	0.42
ry48p	8	10	9582.00	0.43
stilt100_0	2	1	2500962.00	1.42
stilt100_0	2	2	2500962.00	1.42
stilt100_0	2	3	2500962.00	1.41
stilt100_0	2	4	2500962.00	1.42
stilt100_0	2	5	2500962.00	1.39
stilt100_0	2	6	2500962.00	1.40
stilt100_0	2	7	2500962.00	1.44
stilt100_0	2	8	2500962.00	1.42
stilt100_0	2	9	2500962.00	1.44
stilt100_0	2	10	2500962.00	1.42
stilt100_0	5	1	6039316.00	2.18
stilt100_0	5	2	6039316.00	2.21
stilt100_0	5	3	6077842.00	2.19
stilt100_0	5	4	6077842.00	2.21
stilt100_0	5	5	6064407.00	2.02
stilt100_0	5	6	6039316.00	2.15
stilt100_0	5	7	6039316.00	2.18
stilt100_0	5	8	6077842.00	2.19
stilt100_0	5	9	6077842.00	2.16
stilt100_0	5	10	6039316.00	2.19
stilt100_0	8	1	10627479.00	8.35
stilt100_0	8	2	10627479.00	8.36
stilt100_0	8	3	10818762.00	13.56
stilt100_0	8	4	10627479.00	8.35
stilt100_0	8	5	10894865.00	33.27
stilt100_0	8	6	10665787.00	8.72
stilt100_0	8	7	10665787.00	8.76
stilt100_0	8	8	10627479.00	8.40
stilt100_0	8	9	10627479.00	8.28
stilt100_0	8	10	10643588.00	8.14
stilt100_1	2	1	2770087.00	1.61
stilt100_1	2	2	2770087.00	1.62
stilt100_1	2	3	2770087.00	1.65
stilt100_1	2	4	2770087.00	1.63
stilt100_1	2	5	2770087.00	1.63
stilt100_1	2	6	2770087.00	1.65
stilt100_1	2	7	2770087.00	1.65
stilt100_1	2	8	2770087.00	1.63
stilt100_1	2	9	2770087.00	1.61
stilt100_1	2	10	2770087.00	1.64
stilt100_1	5	1	6250163.00	2.89
stilt100_1	5	2	6202589.00	2.86
stilt100_1	5	3	6064924.00	2.90
stilt100_1	5	4	6064924.00	2.89
stilt100_1	5	5	6064924.00	2.88
stilt100_1	5	6	6064924.00	2.88
stilt100_1	5	7	6064924.00	2.85
stilt100_1	5	8	6232067.00	2.84
stilt100_1	5	9	6232067.00	2.85
stilt100_1	5	10	6232067.00	2.83
stilt100_1	8	1	10788646.00	44.26
stilt100_1	8	2	10852643.00	8.34
stilt100_1	8	3	10886862.00	8.07
stilt100_1	8	4	10788646.00	44.32
stilt100_1	8	5	10886862.00	8.18
stilt100_1	8	6	10620777.00	9.81
stilt100_1	8	7	10668241.00	12.47
stilt100_1	8	8	10788646.00	43.86
stilt100_1	8	9	10852643.00	8.38
stilt100_1	8	10	10788646.00	43.84
stilt100_2	2	1	3137105.00	1.62
stilt100_2	2	2	3137105.00	1.60
stilt100_2	2	3	3137105.00	1.60
stilt100_2	2	4	3137105.00	1.61
stilt100_2	2	5	3137105.00	1.63
stilt100_2	2	6	2971036.00	1.62
stilt100_2	2	7	2971036.00	1.61
stilt100_2	2	8	3155822.00	1.60
stilt100_2	2	9	3137105.00	1.62
stilt100_2	2	10	2965748.00	1.61
stilt100_2	5	1	6135786.00	2.20
stilt100_2	5	2	6135786.00	2.23
stilt100_2	5	3	6135786.00	2.20
stilt100_2	5	4	6135786.00	2.18
stilt100_2	5	5	6093776.00	2.18
stilt100_2	5	6	6135786.00	2.20
stilt100_2	5	7	5961816.00	2.19
stilt100_2	5	8	6093776.00	2.25
stilt100_2	5	9	6135786.00	2.18
stilt100_2	5	10	6135786.00	2.18
stilt100_2	8	1	9867065.00	5.82
stilt100_2	8	2	9744265.00	5.81
stilt100_2	8	3	9867065.00	5.72
stilt100_2	8	4	10131279.00	5.81
stilt100_2	8	5	10103388.00	5.89
stilt100_2	8	6	9867065.00	5.80
stilt100_2	8	7	10131279.00	5.74
stilt100_2	8	8	10131279.00	5.83
stilt100_2	8	9	10131279.00	5.74
stilt100_2	8	10	10103388.00	5.89
stilt100_3	2	1	3354124.00	2.48
stilt100_3	2	2	3354124.00	2.47
stilt100_3	2	3	3354124.00	2.49
stilt100_3	2	4	3354124.00	2.49
stilt100_3	2	5	3354124.00	2.48
stilt100_3	2	6	3354124.00	2.49
stilt100_3	2	7	3354124.00	2.51
stilt100_3	2	8	3354124.00	2.50
stilt100_3	2	9	3354124.00	2.50
stilt100_3	2	10	3354124.00	2.54
stilt100_3	5	1	6563114.00	4.12
stilt100_3	5	2	6552875.00	4.05
stilt100_3	5	3	6678561.00	4.12
stilt100_3	5	4	6677239.00	4.12
stilt100_3	5	5	6678561.00	4.03
stilt100_3	5	6	6678561.00	4.06
stilt100_3	5	7	6552875.00	4.05
stilt100_3	5	8	6678561.00	4.15
stilt100_3	5	9	6656497.00	4.11
stilt100_3	5	10	6678561.00	4.09
stilt100_3	8	1	10200491.00	7.14
stilt100_3	8	2	10200491.00	7.11
stilt100_3	8	3	10235827.00	7.23
stilt100_3	8	4	10235827.00	7.20
stilt100_3	8	5	10235827.00	7.17
stilt100_3	8	6	10235827.00	7.34
stilt100_3	8	7	10235827.00	7.18
stilt100_3	8	8	10193007.00	7.09
stilt100_3	8	9	10200491.00	7.14
stilt100_3	8	10	10200491.00	7.04
stilt100_4	2	1	2674644.00	1.78
stilt100_4	2	2	2662325.00	1.80
stilt100_4	2	3	2662325.00	1.82
stilt100_4	2	4	2662325.00	1.78
stilt100_4	2	5	2674644.00	1.83
stilt100_4	2	6	2662325.00	1.78
stilt100_4	2	7	2662325.00	1.78
stilt100_4	2	8	2674644.00	1.79
stilt100_4	2	9	2674644.00	1.81
stilt100_4	2	10	2662325.00	1.78
stilt100_4	5	1	5944980.00	3.08
stilt100_4	5	2	5944980.00	3.13
stilt100_4	5	3	5944980.00	3.04
stilt100_4	5	4	5899993.00	3.09
stilt100_4	5	5	5944980.00	3.06
stilt100_4	5	6	5944980.00	3.09
stilt100_4	5	7	5944980.00	3.13
stilt100_4	5	8	5944980.00	3.10
stilt100_4	5	9	5944980.00	3.10
stilt100_4	5	10	5944980.00	3.06
stilt100_4	8	1	10900426.00	8.86
stilt100_4	8	2	10900426.00	8.94
stilt100_4	8	3	10875987.00	8.86
stilt100_4	8	4	10900426.00	8.79
stilt100_4	8	5	10900426.00	8.87
stilt100_4	8	6	10900426.00	8.92
stilt100_4	8	7	10900426.00	8.90
stilt100_4	8	8	10816692.00	10.40
stilt100_4	8	9	10900426.00	8.90
stilt100_4	8	10	10900426.00	8.85
stilt100_5	2	1	2469070.00	2.46
stilt100_5	2	2	2469070.00	2.47
stilt100_5	2	3	2469070.00	2.46
stilt100_5	2	4	2469070.00	2.49
stilt100_5	2	5	2469070.00	2.46
stilt100_5	2	6	2469070.00	2.44
stilt100_5	2	7	2469070.00	2.44
stilt100_5	2	8	2469070.00	2.47
stilt100_5	2	9	2469070.00	2.43
stilt100_5	2	10	2469070.00	2.47
stilt100_5	5	1	6436660.00	2.00
stilt100_5	5	2	6436660.00	2.00
stilt100_5	5	3	6436660.00	2.01
stilt100_5	5	4	6436660.00	2.00
stilt100_5	5	5	6503122.00	2.01
stilt100_5	5	6	6436660.00	2.01
stilt100_5	5	7	6436660.00	2.02
stilt100_5	5	8	6436660.00	2.00
stilt100_5	5	9	6436660.00	2.00
stilt100_5	5	10	6436660.00	2.01
stilt100_5	8	1	10605674.00	7.81
stilt100_5	8	2	10605674.00	7.74
stilt100_5	8	3	10605674.00	7.84
stilt100_5	8	4	10647802.00	7.97
stilt100_5	8	5	10605674.00	7.74
stilt100_5	8	6	10605674.00	7.73
stilt100_5	8	7	10330388.00	7.84
stilt100_5	8	8	10605674.00	7.73
stilt100_5	8	9	10605674.00	7.66
stilt100_5	8	10	10605674.00	7.64
stilt100_6	2	1	2771546.00	2.14
stilt100_6	2	2	2771546.00	2.14
stilt100_6	2	3	2771546.00	2.11
stilt100_6	2	4	2771546.00	2.14
stilt100_6	2	5	2771546.00	2.17
stilt100_6	2	6	2771546.00	2.11
stilt100_6	2	7	2771546.00	2.11
stilt100_6	2	8	2771546.00	2.11
stilt100_6	2	9	2771546.00	2.10
stilt100_6	2	10	2771546.00	2.12
stilt100_6	5	1	5623809.00	3.20
stilt100_6	5	2	5611111.00	3.09
stilt100_6	5	3	5688605.00	3.20
stilt100_6	5	4	5688605.00	3.15
stilt100_6	5	5	5512394.00	3.16
stilt100_6	5	6	5589987.00	3.16
stilt100_6	5	7	5512394.00	3.14
stilt100_6	5	8	5623809.00	3.23
stilt100_6	5	9	5590871.00	3.22
stilt100_6	5	10	5700306.00	3.13
stilt100_6	8	1	9895916.00	5.43
stilt100_6	8	2	9895916.00	5.40
stilt100_6	8	3	9569370.00	5.45
stilt100_6	8	4	9895916.00	5.46
stilt100_6	8	5	9895916.00	5.43
stilt100_6	8	6	9704008.00	5.55
stilt100_6	8	7	9674403.00	5.24
stilt100_6	8	8	9714447.00	5.47
stilt100_6	8	9	9895916.00	5.41
stilt100_6	8	10	9895916.00	5.36
stilt100_7	2	1	3199482.00	2.69
stilt100_7	2	2	3199482.00	2.69
stilt100_7	2	3	3199482.00	2.65
stilt100_7	2	4	3199482.00	2.69
stilt100_7	2	5	3199482.00	2.67
stilt100_7	2	6	3199482.00	2.69
stilt100_7	2	7	3199482.00	2.66
stilt100_7	2	8	3199482.00	2.69
stilt100_7	2	9	3199482.00	2.68
stilt100_7	2	10	3199482.00	2.66
stilt100_7	5	1	6128473.00	3.51
stilt100_7	5	2	6165895.00	3.54
stilt100_7	5	3	6165895.00	3.52
stilt100_7	5	4	6128473.00	3.59
stilt100_7	5	5	6128473.00	3.52
stilt100_7	5	6	6128473.00	3.50
stilt100_7	5	7	6165895.00	3.57
stilt100_7	5	8	6165895.00	3.53
stilt100_7	5	9	6128473.00	3.52
stilt100_7	5	10	6148502.00	3.58
stilt100_7	8	1	10729684.00	11.09
stilt100_7	8	2	10729684.00	11.04
stilt100_7	8	3	10729684.00	11.09
stilt100_7	8	4	10843383.00	12.27
stilt100_7	8	5	10843383.00	12.38
stilt100_7	8	6	10729684.00	11.00
stilt100_7	8	7	11061436.00	16.10
stilt100_7	8	8	10843383.00	12.53
stilt100_7	8	9	10843383.00	12.50
stilt100_7	8	10	10843383.00	12.52
stilt100_8	2	1	2752703.00	2.19
stilt100_8	2	2	2752703.00	2.19
stilt100_8	2	3	2752703.00	2.15
stilt100_8	2	4	2752703.00	2.17
stilt100_8	2	5	2752703.00	2.17
stilt100_8	2	6	2752703.00	2.18
stilt100_8	2	7	2752703.00	2.16
stilt100_8	2	8	2752703.00	2.17
stilt100_8	2	9	2752703.00	2.15
stilt100_8	2	10	2752703.00	2.16
stilt100_8	5	1	5835814.00	3.45
stilt100_8	5	2	5835814.00	3.43
stilt100_8	5	3	5843095.00	3.44
stilt100_8	5	4	5835814.00	3.45
stilt100_8	5	5	5835814.00	3.47
stilt100_8	5	6	5835814.00	3.46
stilt100_8	5	7	5835814.00	3.45
stilt100_8	5	8	5835814.00	3.48
stilt100_8	5	9	5835814.00	3.47
stilt100_8	5	10	5835814.00	3.45
stilt100_8	8	1	10246719.00	7.62
stilt100_8	8	2	10246719.00	7.59
stilt100_8	8	3	10084398.00	7.89
stilt100_8	8	4	10246719.00	7.58
stilt100_8	8	5	10246719.00	7.59
stilt100_8	8	6	10246719.00	7.78
stilt100_8	8	7	10154472.00	7.74
stilt100_8	8	8	10246719.00	7.66
stilt100_8	8	9	10034809.00	8.02
stilt100_8	8	10	10097305.00	7.53
stilt100_9	2	1	2611017.00	1.85
stilt100_9	2	2	2611017.00	1.87
stilt100_9	2	3	2611017.00	1.86
stilt100_9	2	4	2611017.00	1.84
stilt100_9	2	5	2611017.00	1.87
stilt100_9	2	6	2611017.00	1.86
stilt100_9	2	7	2611017.00	1.86
stilt100_9	2	8	2611017.00	1.84
stilt100_9	2	9	2611017.00	1.85
stilt100_9	2	10	2611017.00	1.86
stilt100_9	5	1	6070418.00	2.34
stilt100_9	5	2	6020199.00	2.32
stilt100_9	5	3	6041483.00	2.34
stilt100_9	5	4	6070418.00	2.34
stilt100_9	5	5	6070418.00	2.35
stilt100_9	5	6	6070418.00	2.30
stilt100_9	5	7	6077577.00	2.32
stilt100_9	5	8	6077577.00	2.34
stilt100_9	5	9	6077577.00	2.29
stilt100_9	5	10	6070418.00	2.28
stilt100_9	8	1	10615856.00	8.22
stilt100_9	8	2	10494833.00	7.75
stilt100_9	8	3	10570482.00	7.82
stilt100_9	8	4	10615856.00	8.19
stilt100_9	8	5	10615856.00	8.17
stilt100_9	8	6	10615856.00	8.13
stilt100_9	8	7	10615856.00	8.15
stilt100_9	8	8	10596506.00	7.85
stilt100_9	8	9	10615856.00	8.07
stilt100_9	8	10	10615856.00	8.05
stilt316_10	2	1	4564314.00	63.36
stilt316_10	2	2	4564314.00	63.79
stilt316_10	2	3	4564314.00	62.86
stilt316_10	2	4	4564314.00	62.53
stilt316_10	2	5	4564314.00	62.92
stilt316_10	2	6	4564314.00	62.94
stilt316_10	2	7	4564314.00	62.45
stilt316_10	2	8	4564314.00	62.71
stilt316_10	2	9	4564314.00	61.77
stilt316_10	2	10	4564314.00	63.37
stilt316_10	5	1	10999055.00	186.33
stilt316_10	5	2	10999055.00	184.35
stilt316_10	5	3	10942525.00	183.27
stilt316_10	5	4	10999055.00	187.31
stilt316_10	5	5	10999055.00	184.25
stilt316_10	5	6	10942525.00	184.23
stilt316_10	5	7	10999055.00	186.65
stilt316_10	5	8	10928273.00	185.54
stilt316_10	5	9	10999055.00	186.80
stilt316_10	5	10	10999055.00	185.86
stilt316_10	8	1	18766590.00	622.23
stilt316_10	8	2	18663700.00	614.33
stilt316_10	8	3	18663700.00	613.90
stilt316_10	8	4	18663700.00	619.62
stilt316_10	8	5	18663700.00	619.75
stilt316_10	8	6	18663700.00	620.81
stilt316_10	8	7	18918326.00	617.90
stilt316_10	8	8	18663700.00	625.45
stilt316_10	8	9	18663700.00	614.52
stilt316_10	8	10	18400108.00	620.64
stilt316_11	2	1	4933467.00	49.77
stilt316_11	2	2	4933467.00	49.94
stilt316_11	2	3	4913114.00	49.85
stilt316_11	2	4	4933467.00	49.97
stilt316_11	2	5	4933467.00	49.60
stilt316_11	2	6	4933467.00	49.81
stilt316_11	2	7	4933467.00	49.95
stilt316_11	2	8	4933467.00	49.52
stilt316_11	2	9	4933467.00	49.96
stilt316_11	2	10	4933467.00	50.14
stilt316_11	5	1	11699948.00	168.57
stilt316_11	5	2	11824324.00	168.79
stilt316_11	5	3	11659681.00	169.57
stilt316_11	5	4	11450325.00	170.15
stilt316_11	5	5	11704609.00	168.21
stilt316_11	5	6	11571676.00	167.76
stilt316_11	5	7	11824324.00	170.09
stilt316_11	5	8	11824324.00	169.63
stilt316_11	5	9	11731942.00	168.06
stilt316_11	5	10	11640419.00	168.79
stilt316_11	8	1	19043410.00	511.63
stilt316_11	8	2	19043410.00	507.05
stilt316_11	8	3	19043410.00	504.79
stilt316_11	8	4	18983828.00	469.54
stilt316_11	8	5	18939604.00	539.52
stilt316_11	8	6	18983828.00	478.63
stilt316_11	8	7	19043410.00	508.84
stilt316_11	8	8	19043410.00	507.16
stilt316_11	8	9	19043410.00	500.21
stilt316_11	8	10	19043410.00	507.17
stilt316_12	2	1	4680059.00	60.94
stilt316_12	2	2	4742840.00	61.27
stilt316_12	2	3	4701622.00	61.30
stilt316_12	2	4	4742840.00	61.11
stilt316_12	2	5	4742840.00	61.06
stilt316_12	2	6	4546018.00	61.13
stilt316_12	2	7	4733114.00	60.45
stilt316_12	2	8	4742840.00	61.30
stilt316_12	2	9	4742840.00	61.00
stilt316_12	2	10	4742840.00	61.22
stilt316_12	5	1	11658032.00	182.93
stilt316_12	5	2	11658032.00	182.25
stilt316_12	5	3	11409291.00	181.74
stilt316_12	5	4	11658032.00	183.93
stilt316_12	5	5	11758591.00	181.77
stilt316_12	5	6	11658032.00	183.47
stilt316_12	5	7	11658032.00	184.58
stilt316_12	5	8	11758591.00	182.45
stilt316_12	5	9	11658032.00	185.97
stilt316_12	5	10	11658032.00	185.01
stilt316_12	8	1	18774780.00	638.16
stilt316_12	8	2	18947244.00	683.05
stilt316_12	8	3	18947244.00	689.34
stilt316_12	8	4	18774780.00	640.65
stilt316_12	8	5	18947244.00	689.74
stilt316_12	8	6	18947244.00	683.55
stilt316_12	8	7	18639834.00	631.57
stilt316_12	8	8	18774780.00	647.50
stilt316_12	8	9	18654868.00	678.74
stilt316_12	8	10	18639834.00	639.75
stilt316_13	2	1	4681968.00	51.25
stilt316_13	2	2	4670915.00	50.58
stilt316_13	2	3	4670915.00	51.00
stilt316_13	2	4	4749295.00	50.62
stilt316_13	2	5	4670915.00	51.08
stilt316_13	2	6	4749295.00	50.54
stilt316_13	2	7	4670915.00	50.42
stilt316_13	2	8	4670915.00	50.12
stilt316_13	2	9	4681968.00	50.66
stilt316_13	2	10	4681968.00	50.64
stilt316_13	5	1	11054323.00	159.30
stilt316_13	5	2	11034087.00	167.52
stilt316_13	5	3	11054323.00	160.31
stilt316_13	5	4	11054323.00	159.91
stilt316_13	5	5	11054323.00	160.48
stilt316_13	5	6	11314625.00	160.09
stilt316_13	5	7	11034087.00	169.75
stilt316_13	5	8	11054323.00	159.11
stilt316_13	5	9	11054323.00	158.95
stilt316_13	5	10	11054323.00	161.20
stilt316_13	8	1	18650534.00	633.48
stilt316_13	8	2	18017184.00	570.26
stilt316_13	8	3	18017184.00	572.23
